generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,300.28,8.9943,8.5333,173,200,962
2,294.00,301.70,9.1571,8.4746,168,200,1815
3,294.00,303.29,10.0171,9.4730,147,200,4300
4,294.00,305.75,10.9429,10.1378,130,200,6333
5,294.00,314.15,11.4086,10.8220,181,200,8033
6,294.00,314.28,11.7400,11.2253,200,200,9919
7,294.00,312.60,11.9800,11.5288,200,200,12210
8,294.00,315.22,12.0029,11.6640,200,200,14951
9,294.00,302.74,12.2943,11.7694,200,200,17672
10,294.00,307.44,12.4971,12.0478,200,200,20474
11,294.00,305.55,12.6857,12.2022,200,200,23491
12,294.00,303.98,12.8571,12.3229,200,200,26643
13,294.00,304.89,12.9400,12.4280,200,200,29777
14,294.00,306.30,13.1086,12.5528,200,200,32963
