generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.79,9.0686,8.5356,166,200,988
2,294.00,302.80,9.2971,8.4553,161,200,1807
3,294.00,298.54,9.5571,9.2267,68,200,4123
4,294.00,297.80,10.0629,9.6239,74,200,5637
5,294.00,304.74,10.4771,10.1017,140,200,6915
6,294.00,305.85,11.2086,10.5810,175,200,8176
7,294.00,305.23,11.5743,10.9916,200,200,9423
8,294.00,307.82,11.7400,11.3732,200,200,10671
9,294.00,308.64,11.8914,11.5695,200,200,12061
10,294.00,305.89,12.3114,11.7779,200,200,13580
11,294.00,306.43,12.5686,12.0396,200,200,15147
12,294.00,306.98,12.7029,12.3007,200,200,16918
13,294.00,309.59,12.7457,12.4301,200,200,18785
14,294.00,310.68,12.8286,12.5360,200,200,20794
