generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.10,9.0314,8.5165,163,200,869
2,294.00,302.43,9.0143,8.4620,167,200,1615
3,294.00,299.36,9.7171,9.4168,140,200,3722
4,294.00,302.57,10.5057,9.9834,137,200,5390
5,294.00,307.75,10.8686,10.4364,148,200,7139
6,294.00,306.60,11.0514,10.6518,143,200,9035
7,294.00,306.55,11.3543,10.8967,129,200,11084
8,294.00,307.43,11.5514,11.0831,148,200,13218
9,294.00,306.62,11.7371,11.2202,199,200,15530
10,294.00,309.00,12.0200,11.5300,200,200,18061
11,294.00,305.21,12.2486,11.6687,200,200,20597
12,294.00,305.62,12.4886,11.9379,200,200,23114
13,294.00,305.67,12.6000,12.1569,200,200,25670
14,294.00,309.58,12.5943,12.2971,200,200,28253
