generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,304.01,8.9600,8.4974,153,200,913
2,294.00,303.54,9.0857,8.4603,147,200,1633
3,294.00,301.63,10.6286,9.7033,122,200,3731
4,294.00,307.89,11.3486,10.6759,190,200,4579
5,294.00,310.32,11.4314,10.9995,139,200,5401
6,294.00,308.23,11.7600,11.2181,200,200,6279
7,294.00,304.89,12.2686,11.4661,200,200,7137
8,294.00,306.67,12.3486,11.8899,198,200,8060
9,294.00,306.23,12.4771,12.1126,199,200,9067
10,294.00,311.11,12.6200,12.3708,200,200,10227
11,294.00,308.52,12.7629,12.4066,200,200,11648
12,294.00,305.38,12.8543,12.5291,160,200,13009
13,294.00,304.23,12.9486,12.5674,200,200,14502
14,294.00,300.94,13.1714,12.8348,200,200,16084
