generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.61,9.0714,8.5435,155,200,973
2,294.00,301.32,9.1686,8.4815,161,200,1738
3,294.00,299.86,10.2743,9.7135,187,200,4138
4,294.00,298.75,10.8057,10.4042,200,200,5309
5,294.00,304.66,11.5514,11.0034,200,200,6433
6,294.00,304.77,11.7486,11.2593,200,200,7650
7,294.00,303.47,11.9286,11.5292,200,200,9180
8,294.00,306.19,12.1829,11.7801,200,200,10742
9,294.00,301.43,12.2257,11.8959,200,200,12538
10,294.00,299.48,12.5343,12.0691,200,200,14543
11,294.00,301.39,12.7543,12.4029,200,200,16647
12,294.00,301.18,12.8029,12.4659,200,200,18901
13,294.00,300.33,12.9429,12.5826,200,200,21254
14,294.00,301.61,12.9343,12.6989,200,200,23717
