generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.76,9.2543,8.5529,172,200,992
2,294.00,302.06,9.2514,8.5039,175,200,1812
3,294.00,300.20,9.7914,9.3174,110,200,4178
4,294.00,302.98,10.5200,10.0004,128,200,5831
5,294.00,301.49,11.1743,10.6070,139,200,7592
6,294.00,308.11,11.6943,11.0835,150,200,9574
7,294.00,311.44,12.0314,11.4167,200,200,11723
8,294.00,315.31,12.1257,11.6669,200,200,14148
9,294.00,315.29,12.1771,11.8420,200,200,16875
10,294.00,313.37,12.3943,11.9244,200,200,19472
11,294.00,308.81,12.4714,11.9694,200,200,22252
12,294.00,309.63,12.6086,12.1236,200,200,25096
13,294.00,311.10,12.7371,12.1995,200,200,27980
14,294.00,312.73,12.8886,12.2356,200,200,30846
