generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.57,9.0057,8.5188,174,200,885
2,294.00,302.31,8.9400,8.4559,180,200,1700
3,294.00,304.21,9.9343,9.4825,128,200,3974
4,294.00,303.48,10.5543,10.0103,185,200,6090
5,294.00,306.41,11.3971,10.6339,181,200,8296
6,294.00,307.13,11.6886,11.2026,200,200,10368
7,294.00,308.53,11.8600,11.4911,200,200,12483
8,294.00,310.98,12.0657,11.6327,200,200,14691
9,294.00,314.20,12.1400,11.7183,200,200,16924
10,295.00,316.97,12.1314,11.7881,200,200,19165
11,295.00,308.52,12.2971,11.7627,200,200,21461
12,295.00,312.57,12.3943,11.9152,200,200,23790
13,295.00,314.00,12.3486,12.0290,200,200,26158
14,295.00,309.24,12.4400,12.0440,200,200,28533
