generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.38,9.1257,8.5175,151,200,808
2,294.00,303.09,8.9714,8.4627,141,200,1455
3,294.00,297.54,10.2800,9.5611,107,200,3203
4,294.00,299.43,10.8057,10.4394,122,200,4264
5,294.00,306.26,11.3971,11.0156,197,200,5437
6,294.00,306.81,11.6057,11.2814,200,200,6730
7,294.00,311.17,12.0314,11.6334,200,200,8072
8,294.00,303.27,12.3229,11.7953,200,200,9487
9,294.00,305.01,12.4971,12.0173,200,200,10851
10,294.00,308.37,12.6286,12.2830,200,200,12205
11,294.00,308.72,12.7857,12.3853,200,200,13539
12,294.00,311.34,12.8200,12.5205,200,200,14906
13,294.00,306.18,12.9114,12.6225,200,200,16309
14,295.00,307.64,12.9743,12.7108,200,200,17786
