generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.68,8.9257,8.5227,158,200,821
2,294.00,302.52,9.0514,8.4606,161,200,1527
3,294.00,296.83,9.6571,9.2571,103,200,3659
4,294.00,302.06,10.2486,9.9587,130,200,4992
5,294.00,298.27,10.7543,10.2546,100,200,6602
6,294.00,305.75,11.3314,10.9301,161,200,8328
7,294.00,306.13,11.7314,11.3433,200,200,10282
8,294.00,305.08,12.0543,11.5826,200,200,12281
9,294.00,309.29,12.3200,11.7854,200,200,14252
10,294.00,308.37,12.3886,11.9168,200,200,16307
11,294.00,310.18,12.4714,12.1309,200,200,18391
12,294.00,308.28,12.4800,12.1849,200,200,20506
13,294.00,305.38,12.5971,12.2745,200,200,22571
14,294.00,299.85,12.7714,12.3509,200,200,24698
