generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,300.80,9.0886,8.5200,162,200,984
2,294.00,301.21,8.9629,8.4504,163,200,1790
3,294.00,305.93,10.3943,9.7733,162,200,3758
4,294.00,312.04,11.2743,10.8082,200,200,4966
5,294.00,303.12,11.6971,11.0967,200,200,6287
6,294.00,305.83,11.9486,11.4681,200,200,7933
7,294.00,306.39,12.0829,11.7136,200,200,9685
8,294.00,306.09,12.2200,11.8215,200,200,11498
9,294.00,306.79,12.3657,11.9383,200,200,13405
10,294.00,308.57,12.5486,12.0339,200,200,15549
11,294.00,305.29,12.6686,12.2075,200,200,17566
12,294.00,304.01,12.7114,12.2742,200,200,19563
13,294.00,304.41,12.7829,12.4010,200,200,21525
14,294.00,302.39,12.8657,12.4073,200,200,23484
