generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.82,9.2657,8.5539,157,200,914
2,294.00,302.83,9.1743,8.5102,160,200,1653
3,294.00,301.14,10.3486,9.8676,122,200,3663
4,294.00,304.21,11.0886,10.6299,194,200,5140
5,294.00,302.83,11.4143,10.9276,151,200,6191
6,294.00,301.39,11.7000,11.3504,152,200,6983
7,294.00,304.38,11.9371,11.6272,200,200,7784
8,294.00,310.95,12.2571,11.9576,200,200,8639
9,294.00,305.47,12.3943,12.1171,200,200,9709
10,294.00,307.01,12.5343,12.2561,200,200,10938
11,294.00,305.56,12.6514,12.3759,200,200,12259
12,294.00,306.25,12.8171,12.4661,200,200,13713
13,294.00,313.06,12.8943,12.5719,200,200,15320
14,294.00,306.22,12.8771,12.5287,200,200,17066
