generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.43,9.0771,8.5272,167,200,990
2,294.00,303.58,9.1571,8.4935,171,200,1791
3,294.00,307.48,10.2457,9.6364,155,200,4092
4,294.00,300.46,10.5543,10.2234,90,200,5048
5,294.00,300.55,11.2943,10.7224,148,200,5857
6,294.00,301.14,11.9314,11.2269,149,200,6790
7,294.00,301.78,12.1429,11.6739,185,200,7884
8,294.00,302.80,12.3971,12.0822,200,200,9143
9,294.00,304.10,12.6000,12.2505,200,200,10571
10,294.00,303.84,12.8486,12.3719,200,200,12170
11,294.00,304.43,12.8657,12.4557,200,200,13783
12,294.00,303.81,12.9114,12.5678,200,200,15509
13,294.00,304.07,13.0286,12.6971,200,200,17369
14,294.00,302.24,13.2086,12.8196,200,200,19292
