generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.30,9.0743,8.5081,162,200,1003
2,294.00,302.07,9.4514,8.4646,169,200,1849
3,294.00,304.86,10.1714,9.7213,164,200,3865
4,294.00,307.41,10.8543,10.3886,200,200,4563
5,294.00,310.99,11.2514,10.9425,200,200,5307
6,294.00,309.14,11.6429,11.1621,195,200,6177
7,294.00,314.55,11.8486,11.4991,196,200,7203
8,294.00,306.18,12.1714,11.5587,196,200,8338
9,294.00,308.00,12.2286,11.8609,175,200,9617
10,294.00,310.18,12.2971,12.0411,166,200,11016
11,294.00,303.05,12.4629,12.1057,153,200,12750
12,294.00,300.47,12.3943,12.1040,111,200,14920
13,294.00,302.08,12.8029,12.3272,200,200,16813
14,294.00,305.18,12.8343,12.4892,200,200,18630
