generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.86,8.8257,8.5286,162,200,995
2,294.00,307.67,9.0143,8.4462,162,200,1836
3,294.00,324.11,9.9457,9.3236,168,200,4687
4,304.00,333.46,10.4457,9.6996,200,200,7157
5,314.00,336.50,10.3571,9.7849,200,200,10000
6,327.00,348.54,10.8000,10.0020,200,200,13281
7,333.00,369.51,11.2714,10.3127,200,200,16833
8,342.00,376.24,11.0686,10.3861,191,200,20769
9,348.00,374.62,11.1686,10.3493,200,200,24594
10,355.00,378.36,11.3114,10.5250,200,200,28573
11,361.00,387.13,11.2343,10.5646,200,200,32475
12,366.00,387.36,11.4743,10.6276,200,200,36539
13,369.00,393.44,11.4229,10.7764,200,200,40653
14,369.00,394.78,11.4714,10.8665,200,200,45168
