generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.10,9.0314,8.5165,163,200,874
2,294.00,307.09,9.0914,8.4436,164,200,1568
3,297.00,310.23,9.7171,9.0311,116,200,4108
4,307.00,324.96,10.7743,9.5958,181,200,6518
5,315.00,338.45,10.7771,9.9594,199,200,9187
6,320.00,346.70,10.8286,10.0313,200,200,12040
7,331.00,359.56,10.9714,10.2584,199,200,15198
8,340.00,362.12,11.1600,10.1053,196,200,18469
9,346.00,370.96,11.3743,10.2755,165,200,21933
10,352.00,377.80,11.3371,10.3134,157,200,25576
11,359.00,393.70,11.6486,10.7329,148,200,29256
12,360.00,390.31,11.6771,10.7423,188,200,33038
13,370.00,397.49,11.8571,10.9178,200,200,37024
14,370.00,402.74,11.8857,10.9372,197,200,40796
