generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.71,9.0914,8.5247,152,200,896
2,294.00,307.71,9.1914,8.4602,156,200,1602
3,297.00,314.57,9.5600,9.0916,108,200,4448
4,308.00,332.97,10.3800,9.5200,134,200,7018
5,319.00,345.84,10.6886,9.7884,169,200,10048
6,331.00,348.55,10.6114,9.8058,179,200,13341
7,334.00,359.52,10.8857,10.0190,182,200,16746
8,343.00,363.36,11.0343,10.1767,163,200,20348
9,348.00,372.03,11.1571,10.3916,152,200,23944
10,355.00,380.43,11.3086,10.5191,191,200,27463
11,358.00,386.18,11.3371,10.5790,200,200,31152
12,363.00,394.58,11.5571,10.8141,200,200,35155
13,366.00,396.51,11.5486,10.9697,197,200,38908
14,363.00,392.04,11.5943,10.9838,200,200,42613
