generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.08,9.0686,8.5309,164,200,950
2,294.00,308.78,9.0943,8.4688,162,200,1780
3,299.00,316.52,9.9600,9.2257,169,200,5241
4,306.00,332.32,10.2486,9.6196,133,200,7970
5,314.00,328.51,10.4171,9.5559,89,200,11001
6,321.00,339.22,10.6457,9.6815,130,200,14396
7,327.00,354.94,11.0571,10.0214,144,200,18153
8,338.00,372.86,11.0486,10.0605,159,200,21888
9,345.00,382.49,11.3800,10.2566,195,200,25637
10,354.00,383.81,11.4886,10.3115,158,200,29357
11,365.00,391.38,11.3171,10.4280,158,200,33207
12,358.00,391.58,11.3143,10.3932,151,200,37096
13,365.00,392.30,11.4086,10.4045,172,200,41086
14,369.00,399.77,11.2629,10.5629,157,200,45262
