dia,bloque,hora,B01,C01,307,A01,B12,C12,Actos,A22,A12,C22,B23,Hall,312,301,303,A21,Piso,501,601,B11,115,B21,31,305,B22,311,102,A11,C11,C21,502,703,705,725,727,309,310,722,116
1,1,8.0,52,52,V,V,110,V,V,V,V,V,V,V,159,V,V,V,V,V,V,V,V,V,V,V,V,77,V,V,V,V,V,77,110,V,V,110,229,52,134
1,2,8.5,52,52,V,V,110,V,V,V,V,V,V,V,159,V,V,V,V,V,V,V,V,V,V,V,V,77,V,V,V,V,V,77,110,V,V,110,229,52,134
1,3,9.0,52,52,V,V,110,V,V,V,V,V,V,V,159,V,V,V,V,V,V,V,V,V,V,V,V,77,V,V,V,V,V,77,110,V,V,110,229,52,134
1,4,9.5,52,52,V,V,110,V,V,V,V,V,V,V,159,V,V,V,V,V,V,V,V,V,V,V,V,77,V,V,V,V,V,77,110,V,V,110,229,52,134
1,5,10.0,52,52,V,V,V,V,V,V,V,V,V,V,159,V,V,V,V,V,V,V,V,V,V,V,V,77,V,V,V,V,V,77,V,V,V,V,229,52,134
1,6,10.5,52,52,V,V,V,V,V,V,V,V,V,V,159,V,V,V,V,V,V,V,V,V,V,V,V,77,V,V,V,V,V,77,V,V,V,V,229,52,134
1,7,11.0,52,52,V,V,V,V,V,V,V,V,V,V,159,V,V,V,V,V,V,V,V,V,V,V,V,77,V,V,V,V,V,77,V,V,V,V,229,52,134
1,8,11.5,52,52,V,V,V,V,V,V,V,V,V,V,159,V,V,V,V,V,V,V,V,V,V,V,V,77,V,V,V,V,V,77,V,V,V,V,229,52,134
1,9,12.0,81,V,188,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,81,188,188
1,10,12.5,81,V,188,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,81,188,188
1,11,13.0,81,V,188,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,81,188,188
1,12,13.5,81,V,188,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,81,188,188
1,13,14.0,81,V,188,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,81,188,188
1,14,14.5,81,V,188,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,81,188,188
1,15,15.0,81,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,81,251,251
1,16,15.5,114,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,114,251,251
1,17,16.0,114,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,114,251,251
1,18,16.5,114,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,114,251,251
1,19,17.0,114,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,114,251,251
1,20,17.5,114,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,114,251,251
1,21,18.0,114,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,114,251,251
1,22,18.5,114,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,114,251,251
1,23,19.0,114,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,114,216,72
1,24,19.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,216,72
1,25,20.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,216,72
1,26,20.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,216,72
2,1,8.0,22,22,22,V,V,V,V,V,V,80,V,V,V,V,V,V,79,V,V,66,V,158,V,V,V,V,V,V,V,272,80,V,V,V,0,V,42,131,80
2,2,8.5,22,22,22,V,V,V,V,V,V,80,V,V,V,V,V,V,79,V,V,66,V,158,V,V,V,V,V,V,V,272,80,V,V,V,0,V,42,131,80
2,3,9.0,22,22,22,V,V,V,V,V,V,80,V,V,V,V,V,V,79,V,V,66,V,158,V,V,V,V,V,V,V,272,80,V,V,V,0,V,42,131,80
2,4,9.5,22,22,22,V,V,V,V,V,V,80,V,V,V,V,V,V,79,V,V,66,V,158,V,V,V,V,V,V,V,272,80,V,V,V,0,V,42,131,80
2,5,10.0,22,22,22,V,V,V,V,V,V,80,V,V,V,V,V,V,79,V,V,66,V,V,V,V,V,V,V,V,V,272,80,V,V,V,0,V,42,131,80
2,6,10.5,22,22,22,V,V,V,V,V,V,80,V,V,V,V,V,V,79,V,V,66,V,V,V,V,V,V,V,V,V,272,80,V,V,V,0,V,42,131,80
2,7,11.0,95,95,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,247,V,V,V,272,247,V,V,V,0,V,42,247,185
2,8,11.5,95,95,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,247,V,V,V,272,247,V,V,V,V,V,42,247,185
2,9,12.0,95,95,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,247,V,V,V,V,247,V,V,V,V,V,138,247,185
2,10,12.5,95,95,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,247,V,V,V,V,247,V,V,V,V,V,138,247,185
2,11,13.0,95,95,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,247,V,V,V,V,247,V,V,V,V,V,138,247,185
2,12,13.5,95,95,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,247,V,V,V,V,247,V,V,V,V,V,138,247,185
2,13,14.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,247,V,V,V,V,247,V,V,V,V,V,138,247,185
2,14,14.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,247,V,V,V,V,247,V,V,V,V,V,138,247,185
2,15,15.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,76,V,V,V,V,V,V,138,76,76
2,16,15.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,76,V,V,V,V,V,V,138,76,76
2,17,16.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,76,V,V,V,V,V,V,124,76,76
2,18,16.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,76,V,V,V,V,V,V,124,76,76
2,19,17.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,76,V,V,V,V,V,V,124,76,76
