generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.60,9.3400,8.5398,163,200,863
2,295.00,308.22,9.4086,8.4663,156,200,1565
3,297.00,326.90,10.2600,9.3222,196,200,3993
4,305.00,326.30,10.4114,9.5992,200,200,6309
5,318.00,354.44,10.7114,10.0418,200,200,8961
6,325.00,353.24,10.8857,10.1681,198,200,11819
7,330.00,359.63,11.0143,10.3174,200,200,14847
8,337.00,372.71,11.0771,10.4031,200,200,18114
9,345.00,371.74,11.1686,10.4810,200,200,21533
10,353.00,376.37,11.3086,10.4713,200,200,24966
11,356.00,382.87,11.4371,10.5738,200,200,28458
12,363.00,390.01,11.5029,10.7670,200,200,32072
13,367.00,390.31,11.5029,10.6462,200,200,35714
14,368.00,405.29,11.5886,10.8098,200,200,39328
