generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.76,9.2543,8.5529,172,200,915
2,295.00,307.92,9.0657,8.4876,177,200,1703
3,297.00,314.39,9.7657,9.1010,127,200,4506
4,309.00,348.83,10.5886,9.7482,82,200,6443
5,316.00,344.07,10.6171,9.5794,112,200,8603
6,328.00,355.41,10.6686,9.8845,82,200,10960
7,340.00,373.50,10.9029,10.2043,142,200,13533
8,347.00,378.29,10.9486,10.1825,164,200,16545
9,358.00,386.04,11.2771,10.2623,173,200,19796
10,364.00,392.72,10.9543,10.4075,173,200,23232
11,368.00,388.56,11.1000,10.2204,174,200,27100
12,374.00,398.11,11.2629,10.5252,198,200,30780
13,371.00,407.99,11.4286,10.7111,196,200,34391
14,379.00,417.03,11.6200,10.8152,187,200,37936
