generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.58,8.8457,8.5147,158,200,986
2,294.00,307.13,9.1829,8.4472,160,200,1892
3,297.00,314.70,9.7543,9.1313,127,200,5201
4,303.00,333.15,10.2686,9.4975,172,200,7806
5,318.00,352.45,10.4771,9.7053,182,200,10535
6,327.00,356.60,10.7143,9.9003,200,200,13617
7,332.00,366.10,10.9486,10.1049,200,200,16933
8,337.00,377.38,10.9371,10.1427,196,200,20374
9,344.00,372.00,11.0886,10.1262,193,200,24004
10,351.00,381.57,11.1600,10.2911,178,200,28021
11,353.00,389.03,11.1257,10.3567,181,200,31899
12,362.00,388.61,11.5943,10.5318,196,200,35817
13,368.00,397.99,11.4743,10.7060,200,200,39825
14,371.00,395.95,11.4314,10.5979,199,200,44009
