generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,300.80,9.0886,8.5200,162,200,940
2,295.00,305.80,9.3286,8.4427,157,200,1749
3,294.00,315.82,10.1686,9.3444,154,200,4499
4,305.00,336.10,10.5457,9.7209,149,200,6636
5,318.00,343.35,10.6029,9.8929,179,200,9178
6,330.00,362.26,10.8171,10.1666,178,200,12102
7,338.00,367.24,10.9000,10.2180,187,200,15318
8,345.00,369.66,11.0371,10.3189,200,200,18661
9,352.00,373.94,11.3086,10.4377,200,200,22105
10,358.00,382.71,11.2514,10.5725,200,200,25615
11,364.00,385.96,11.2114,10.4634,200,200,29299
12,370.00,390.72,11.3829,10.5262,200,200,33016
13,369.00,399.96,11.2629,10.4219,200,200,36687
14,378.00,396.28,11.6514,10.5951,200,200,40520
