generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,303.36,8.9971,8.5102,167,200,902
2,295.00,308.66,9.2086,8.4714,165,200,1648
3,298.00,315.91,10.0971,9.1108,151,200,4515
4,309.00,343.23,10.7686,9.6870,182,200,6804
5,316.00,350.83,10.8371,9.9526,187,200,9512
6,324.00,356.15,10.9000,10.0872,200,200,12513
7,334.00,378.74,11.1629,10.3586,196,200,15762
8,343.00,378.02,11.3029,10.3374,199,200,19224
9,351.00,399.73,11.1943,10.5179,200,200,22747
10,355.00,389.07,11.1600,10.5078,200,200,26372
11,361.00,380.34,11.1343,10.3787,198,200,30172
12,361.00,393.40,11.2686,10.6000,200,200,33981
13,364.00,390.94,11.3257,10.5540,192,200,38090
14,369.00,395.02,11.4086,10.6744,197,200,42056
