generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.36,9.1486,8.5365,162,200,894
2,295.00,308.27,9.0514,8.4716,154,200,1684
3,296.00,313.56,9.4914,8.9512,124,200,5072
4,306.00,323.28,9.8257,9.2766,95,200,8048
5,321.00,336.17,10.2200,9.5190,105,200,11215
6,331.00,346.38,10.4771,9.7640,91,200,14661
7,336.00,358.37,10.7343,9.9960,91,200,18166
8,349.00,374.63,10.8714,10.2054,128,200,21780
9,353.00,376.23,11.2057,10.2264,121,200,25463
10,360.00,381.74,11.2829,10.4048,129,200,29154
11,366.00,382.12,11.2257,10.3334,77,200,32858
12,368.00,397.77,11.4086,10.5936,84,200,36966
13,369.00,391.88,11.5514,10.4301,105,200,40781
14,374.00,395.59,11.4343,10.4832,71,200,44600
