generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.57,9.1086,8.5370,148,200,879
2,294.00,309.30,9.1343,8.4556,153,200,1596
3,296.00,314.52,9.8600,9.2387,121,200,5068
4,304.00,325.09,10.4943,9.8374,117,200,8484
5,317.00,346.65,11.1800,10.1020,197,200,11537
6,327.00,360.77,10.9971,10.3101,200,200,14467
7,332.00,365.78,11.1943,10.4646,200,200,17494
8,340.00,369.21,11.2886,10.2778,200,200,20585
9,343.00,375.08,11.2686,10.4895,200,200,23888
10,342.00,380.80,11.4543,10.5974,200,200,27283
11,351.00,390.60,11.5200,10.7078,199,200,30771
12,362.00,393.70,11.4514,10.7231,200,200,34817
13,368.00,402.89,11.3886,10.8047,199,200,38454
14,369.00,396.41,11.5257,10.7765,196,200,42111
