generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.71,9.1400,8.5281,167,200,1112
2,294.00,309.24,9.1114,8.4621,155,200,2062
3,299.00,316.34,9.7286,9.1705,180,200,5641
4,311.00,333.36,10.2743,9.6817,200,200,8750
5,317.00,340.39,10.5457,9.8136,200,200,12227
6,321.00,348.56,10.9571,9.9598,199,200,15853
7,330.00,357.37,10.9057,10.0534,200,200,19683
8,334.00,358.06,11.1371,10.0223,200,200,23619
9,345.00,369.38,11.0000,10.1689,200,200,27737
10,348.00,383.61,11.3429,10.3017,199,200,31873
11,354.00,385.79,11.3629,10.3431,200,200,36651
12,356.00,395.37,11.5857,10.3294,195,200,41028
13,362.00,390.55,11.3743,10.3132,200,200,45323
14,363.00,395.51,11.6486,10.5201,199,200,49580
