generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.15,8.9971,8.5124,167,200,1036
2,294.00,306.45,9.1286,8.4986,168,200,2075
3,294.00,311.47,9.7371,9.1140,159,200,5908
4,297.00,308.85,10.0629,9.3769,141,200,8819
5,299.00,317.47,10.4886,9.7852,161,200,11499
6,302.00,331.48,10.9714,10.1637,197,200,14549
7,304.00,337.41,11.3400,10.4708,194,200,17911
8,306.00,337.26,11.5314,10.5390,200,200,21368
9,309.00,345.84,11.7400,10.8226,200,200,25038
10,313.00,348.59,11.4829,10.8399,200,200,29018
11,317.00,347.90,11.5229,10.8155,200,200,32837
12,321.00,352.19,11.8543,10.9140,200,200,36660
13,324.00,356.43,11.8314,11.0209,200,200,40575
14,327.00,366.24,11.9029,11.1337,200,200,44433
