generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.71,9.1400,8.5281,167,200,947
2,294.00,306.30,9.3114,8.4304,170,200,1779
3,294.00,313.36,10.0000,9.2831,200,200,5329
4,297.00,322.42,10.5543,9.6587,200,200,8320
5,300.00,330.06,10.6371,9.9453,200,200,11455
6,302.00,332.86,10.8086,10.1192,200,200,14741
7,305.00,335.64,11.0286,10.2317,199,200,18063
8,307.00,334.11,11.2971,10.3171,200,200,21728
9,312.00,345.01,11.2286,10.5906,200,200,25455
10,314.00,349.04,11.6257,10.7372,200,200,29366
11,315.00,356.69,11.7486,10.8625,200,200,33214
12,320.00,358.97,11.6943,10.9452,200,200,37059
13,323.00,378.23,11.7943,11.1619,200,200,40934
14,326.00,373.82,11.8543,11.0436,199,200,44807
