generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.41,8.9657,8.5395,158,200,855
2,294.00,306.95,9.1514,8.4857,157,200,1551
3,294.00,308.78,9.9629,9.2262,147,200,4315
4,296.00,312.41,10.3286,9.6289,129,200,6477
5,298.00,312.65,10.8171,9.8004,128,200,8976
6,302.00,325.49,11.3571,10.2828,129,200,11684
7,306.00,334.62,11.5314,10.5520,131,200,14462
8,309.00,330.64,11.6000,10.5363,153,200,17308
9,310.00,335.09,11.4257,10.7145,168,200,20315
10,313.00,333.74,11.5229,10.7280,188,200,23418
11,315.00,337.07,11.8343,10.8647,196,200,26595
12,319.00,342.53,11.8314,11.0144,200,200,29819
13,322.00,347.15,12.0371,11.0783,200,200,33012
14,325.00,351.47,11.8314,11.0805,200,200,36228
