generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,304.01,8.9600,8.4974,153,200,795
2,294.00,309.66,9.4943,8.4485,152,200,1428
3,294.00,306.66,10.3800,9.4462,137,200,3626
4,298.00,325.59,10.6829,10.0180,181,200,5395
5,301.00,326.55,11.3971,10.3617,200,200,7534
6,304.00,330.35,11.6200,10.6638,200,200,9960
7,307.00,331.86,11.6829,10.7035,200,200,12565
8,309.00,338.10,11.7971,10.9166,200,200,15368
9,312.00,338.61,11.8914,10.8880,200,200,18438
10,316.00,339.42,11.9857,10.9999,200,200,21503
11,319.00,339.78,11.9457,10.9973,200,200,24673
12,324.00,344.13,12.1429,11.1565,198,200,27867
13,324.00,348.73,12.3514,11.3627,200,200,31117
14,328.00,352.41,12.2657,11.3945,200,200,34456
