generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.23,8.9971,8.5082,164,200,843
2,294.00,308.38,8.9943,8.4403,168,200,1582
3,294.00,309.66,10.0657,9.3522,149,200,4576
4,295.00,311.14,10.4829,9.6579,191,200,6705
5,299.00,318.34,11.0343,10.2323,200,200,8965
6,300.00,324.21,11.4057,10.3955,200,200,11448
7,302.00,328.26,11.5086,10.5510,200,200,14111
8,304.00,333.83,11.6829,10.7451,200,200,16947
9,307.00,342.85,11.6714,10.9676,200,200,19820
10,308.00,337.35,11.6914,10.9495,200,200,22786
11,312.00,334.43,11.8657,11.0202,200,200,25867
12,315.00,336.08,11.7886,11.1013,200,200,28992
13,317.00,342.04,11.8143,11.2056,200,200,32382
14,320.00,344.19,11.8914,11.2676,200,200,35597
