generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.81,8.8686,8.5230,159,200,796
2,294.00,307.64,9.0943,8.4272,169,200,1500
3,294.00,304.42,9.6457,9.0656,98,200,4438
4,295.00,314.54,10.2000,9.5882,109,200,6414
5,302.00,312.20,10.5971,9.7998,111,200,8562
6,305.00,323.94,11.0543,10.3455,143,200,11159
7,308.00,329.24,11.4314,10.4727,139,200,14009
8,311.00,333.78,11.2143,10.6224,135,200,17167
9,314.00,331.52,11.3257,10.5418,132,200,20494
10,317.00,335.36,11.5314,10.6103,120,200,23875
11,322.00,336.25,11.4800,10.6547,100,200,27350
12,324.00,341.41,11.7800,10.7530,110,200,30931
13,327.00,343.55,11.6114,10.6665,111,200,34838
14,328.00,341.28,11.7657,10.5810,94,200,38520
