generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.30,9.0743,8.5081,162,200,965
2,294.00,308.41,9.2143,8.4467,161,200,1796
3,294.00,308.46,9.9371,9.2583,177,200,5061
4,297.00,323.74,10.8086,9.8462,186,200,7357
5,298.00,326.68,10.9686,10.1537,200,200,9965
6,301.00,327.77,11.2000,10.2934,200,200,12746
7,306.00,340.73,11.4486,10.6439,200,200,15509
8,308.00,343.77,11.5686,10.7613,200,200,18441
9,312.00,347.85,11.8543,10.9389,200,200,21660
10,316.00,352.81,12.0571,11.1162,199,200,25091
11,317.00,354.78,12.0200,11.1617,200,200,28864
12,321.00,357.67,12.0029,11.1701,200,200,32521
13,325.00,356.41,11.9171,11.1420,197,200,36325
14,325.00,359.96,11.9457,11.1449,196,200,40238
