generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.57,9.1086,8.5370,148,200,822
2,294.00,306.54,9.0314,8.4741,156,200,1528
3,294.00,307.99,9.7771,9.1358,144,200,4341
4,297.00,313.13,10.2857,9.5410,112,200,6468
5,300.00,320.11,10.7886,9.8597,126,200,8523
6,303.00,322.64,11.0543,10.0066,118,200,10784
7,307.00,327.92,11.0600,10.2080,150,200,13373
8,310.00,333.57,11.2543,10.4513,136,200,16220
9,317.00,338.87,11.6171,10.6964,190,200,19243
10,319.00,343.30,11.7371,10.9735,200,200,22628
11,321.00,347.37,11.8086,11.0881,200,200,25871
12,324.00,352.54,11.8629,11.1658,200,200,29152
13,325.00,351.60,12.0514,11.2280,200,200,32408
14,324.00,352.42,11.9371,11.1923,200,200,35672
