generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.41,8.9286,8.5141,162,200,885
2,294.00,306.26,9.1343,8.4629,165,200,1638
3,294.00,312.96,9.8400,9.0985,168,200,5016
4,296.00,311.74,10.4143,9.6265,119,200,7535
5,299.00,321.05,10.8600,9.9676,175,200,9694
6,303.00,322.30,10.8971,10.1294,172,200,12065
7,306.00,324.52,11.3371,10.2630,199,200,14658
8,313.00,333.29,11.3829,10.6825,200,200,17359
9,315.00,347.05,11.6543,10.9757,200,200,20169
10,318.00,351.94,11.8629,11.0462,200,200,23075
11,320.00,350.78,12.0971,11.1013,200,200,26132
12,323.00,351.97,12.0971,11.1392,200,200,29340
13,323.00,358.50,11.9371,11.2459,200,200,32575
14,326.00,354.02,11.9200,11.0301,200,200,36145
