generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.43,9.0771,8.5272,167,200,895
2,294.00,306.45,9.0571,8.4538,154,200,1572
3,294.00,305.81,9.9343,9.2480,135,200,4299
4,295.00,311.37,10.4171,9.7071,159,200,6420
5,298.00,320.81,10.5629,9.9480,148,200,8586
6,302.00,324.35,11.0086,10.1813,175,200,10843
7,305.00,325.51,11.4229,10.4380,182,200,13363
8,309.00,332.87,11.4314,10.6466,188,200,16074
9,312.00,337.16,11.5000,10.7653,186,200,18793
10,315.00,336.89,11.6657,10.7684,178,200,21588
11,317.00,341.07,11.6971,10.8180,197,200,24466
12,319.00,344.58,11.7371,10.8547,200,200,27450
13,322.00,348.13,11.8229,10.9397,200,200,30534
14,323.00,349.70,11.9600,11.0691,200,200,34016
