generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.82,9.2657,8.5539,157,200,845
2,294.00,308.37,8.9771,8.4422,155,200,1549
3,294.00,310.16,10.1343,9.2886,190,200,4526
4,297.00,315.16,10.7486,9.8777,176,200,6533
5,301.00,322.20,11.0171,10.2213,155,200,8404
6,304.00,330.49,11.4429,10.5550,179,200,10316
7,306.00,335.38,11.4543,10.7192,185,200,12479
8,308.00,342.34,11.6800,10.7986,200,200,14995
9,315.00,344.71,11.6686,10.9431,200,200,17717
10,315.00,343.35,11.6057,10.8971,200,200,20560
11,319.00,346.85,11.5600,10.8999,200,200,23484
12,323.00,350.40,11.6971,11.0295,192,200,26561
13,328.00,356.90,11.8800,11.1180,177,200,29738
14,331.00,356.54,11.8000,11.0912,184,200,33041
