generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.76,9.2543,8.5529,172,200,932
2,294.00,307.29,8.9943,8.4586,175,200,1732
3,294.00,307.88,9.7686,9.1565,123,200,4896
4,296.00,307.10,10.4286,9.4852,124,200,7244
5,301.00,314.78,10.7829,9.9666,138,200,9106
6,305.00,323.33,11.0457,10.4278,163,200,11152
7,309.00,330.61,11.2257,10.5449,190,200,13395
8,311.00,333.35,11.3771,10.6281,199,200,15812
9,314.00,333.77,11.4257,10.6553,200,200,18516
10,317.00,338.97,11.6657,10.8133,200,200,21517
11,320.00,338.86,11.9086,10.8385,200,200,24808
12,323.00,344.64,11.9571,11.0657,200,200,28224
13,326.00,350.31,11.9371,11.1121,200,200,31765
14,327.00,354.49,11.9857,11.1330,200,200,35395
