generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.60,9.3400,8.5398,163,200,812
2,294.00,306.96,9.1800,8.4793,164,200,1556
3,294.00,306.73,9.8000,9.2442,124,200,4395
4,296.00,317.25,10.6086,9.8211,167,200,6722
5,296.00,320.90,10.8400,10.0495,200,200,9306
6,297.00,326.94,11.3029,10.2658,200,200,12215
7,297.00,329.16,11.4457,10.5717,200,200,15426
8,301.00,333.61,11.6200,10.7401,200,200,18662
9,303.00,337.45,11.6886,10.9569,200,200,22161
10,308.00,337.86,11.6771,11.0236,200,200,25529
11,310.00,339.13,12.0457,11.1900,200,200,28837
12,314.00,345.79,12.1429,11.3494,200,200,32216
13,317.00,342.41,12.1714,11.3198,200,200,35665
14,320.00,348.97,12.1400,11.4924,200,200,39123
