dia,bloque,hora,B01,C01,307,A01,B12,C12,Actos,A22,A12,C22,B23,Hall,312,301,303,A21,Piso,501,601,B11,115,B21,31,305,B22,311,102,A11,C11,C21,502,703,705,725,727,309,310,722,116
1,1,8.0,22,22,V,22,V,V,V,V,V,V,V,V,V,22,147,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,255,V,196,107,V,139,219,255
1,2,8.5,22,22,V,22,V,V,V,V,V,V,V,V,V,22,147,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,255,V,196,107,V,139,219,255
1,3,9.0,22,22,V,22,V,V,V,V,V,V,V,V,V,22,147,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,255,V,196,107,V,139,219,255
1,4,9.5,22,22,V,22,V,V,V,V,V,V,V,V,V,22,147,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,255,V,196,107,V,139,219,255
1,5,10.0,22,22,V,22,V,V,V,V,V,V,V,V,V,22,147,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,255,V,196,107,V,139,219,255
1,6,10.5,22,22,V,22,V,V,V,V,V,V,V,V,V,22,147,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,255,V,196,107,V,139,219,255
1,7,11.0,95,95,V,V,V,V,V,V,V,95,V,V,V,V,147,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,255,V,196,107,V,34,219,255
1,8,11.5,95,95,V,V,V,V,V,V,V,95,V,V,V,V,147,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,255,V,196,107,V,34,219,255
1,9,12.0,95,95,V,V,V,V,V,V,V,95,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,114,V,34,98,135
1,10,12.5,95,95,V,V,V,V,V,V,V,95,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,114,V,34,98,135
1,11,13.0,95,95,V,V,V,V,V,V,V,95,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,114,V,34,98,135
1,12,13.5,95,95,V,V,V,V,V,V,V,95,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,114,V,34,98,135
1,13,14.0,52,52,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,52,114,V,148,98,135
1,14,14.5,52,52,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,52,114,V,148,98,135
1,15,15.0,52,52,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,52,114,V,148,98,135
1,16,15.5,52,52,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,52,114,V,148,98,135
1,17,16.0,52,52,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,52,0,V,148,225,229
1,18,16.5,52,52,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,52,0,V,148,225,229
1,19,17.0,52,52,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,52,0,V,V,225,229
1,20,17.5,52,52,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,52,0,V,V,225,229
1,21,18.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,0,V,V,225,229
1,22,18.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,0,V,V,225,229
1,23,19.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,0,V,V,225,229
1,24,19.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,225,229
1,25,20.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
1,26,20.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
