generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.15,8.9971,8.5124,167,200,928
2,322.00,344.73,9.3286,8.4718,165,200,1747
3,318.00,405.48,9.6943,8.9416,183,200,5545
4,401.00,462.95,9.9229,9.1665,177,200,9133
5,448.00,486.90,10.1086,9.1149,173,200,12575
6,463.00,506.37,10.3657,9.2497,142,200,15955
7,485.00,519.49,10.0029,9.3767,124,200,19372
8,498.00,524.82,10.3429,9.4233,114,200,22743
9,503.00,535.92,10.2657,9.4864,157,200,26026
10,499.00,534.68,10.2886,9.5613,134,200,29350
11,504.00,532.65,10.4771,9.6245,110,200,32627
12,501.00,531.42,10.3200,9.5447,121,200,35917
13,498.00,531.47,10.0971,9.5926,118,200,39209
14,498.00,530.70,10.1943,9.6309,93,200,42532
