generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,304.01,8.9600,8.4974,153,200,896
2,321.00,350.08,9.1743,8.4153,148,200,1550
3,328.00,408.26,9.9629,8.9776,181,200,4931
4,400.00,455.67,9.8514,9.0964,184,200,8338
5,440.00,486.62,9.9343,9.1454,176,200,11868
6,465.00,500.33,9.9800,9.3324,114,200,15322
7,475.00,509.90,10.1429,9.2801,103,200,18752
8,501.00,522.69,10.1257,9.4148,108,200,22139
9,494.00,539.80,10.3829,9.5904,96,200,25478
10,496.00,530.29,10.4629,9.5934,75,200,28883
11,503.00,529.48,10.2343,9.4932,82,200,32221
12,497.00,536.59,10.5571,9.4747,79,200,35552
13,508.00,542.24,10.2857,9.6846,75,200,38795
14,500.00,536.83,10.1657,9.6008,118,200,42093
