dia,bloque,hora,B01,C01,307,A01,B12,C12,Actos,A22,A12,C22,B23,Hall,312,301,303,A21,Piso,501,601,B11,115,B21,31,305,B22,311,102,A11,C11,C21,502,703,705,725,727,309,310,722,116
1,1,8.0,78,78,188,V,V,V,V,V,58,V,V,V,V,154,V,V,V,184,V,58,V,V,V,V,V,58,V,V,V,V,V,V,49,188,278,278,58,V,188
1,2,8.5,78,78,188,V,V,V,V,V,58,V,V,V,V,154,V,V,V,184,V,58,V,V,V,V,V,58,V,V,V,V,V,V,49,188,278,278,58,V,188
1,3,9.0,78,78,188,V,V,V,V,V,58,V,V,V,V,154,V,V,V,184,V,58,V,V,V,V,V,58,V,V,V,V,V,V,49,188,278,278,58,V,188
1,4,9.5,78,78,188,V,V,V,V,V,58,V,V,V,V,154,V,V,V,184,V,58,V,V,V,V,V,58,V,V,V,V,V,V,49,188,278,278,58,V,188
1,5,10.0,78,78,188,V,V,V,V,V,58,V,V,V,V,154,V,V,V,184,V,58,V,V,V,V,V,58,V,V,V,V,V,V,49,188,278,278,58,V,188
1,6,10.5,78,78,188,V,V,V,V,V,58,V,V,V,V,154,V,V,V,184,V,58,V,V,V,V,V,58,V,V,V,V,V,V,49,188,278,278,58,V,188
1,7,11.0,26,159,V,26,V,V,V,V,V,V,V,109,42,154,V,V,V,184,V,142,V,42,V,159,V,V,V,159,109,V,V,V,49,109,26,26,42,159,109
1,8,11.5,26,159,V,26,V,V,V,V,V,V,V,109,42,154,V,V,V,184,V,142,V,42,V,159,V,V,V,159,109,V,V,V,49,109,26,26,42,159,109
1,9,12.0,26,159,V,26,V,V,V,V,V,V,V,109,42,19,V,V,V,V,V,142,V,42,V,159,V,V,V,159,109,V,V,V,V,109,26,26,42,159,109
1,10,12.5,26,159,V,26,V,V,V,V,V,V,V,109,42,19,V,V,V,V,V,142,V,42,V,159,V,V,V,159,109,V,V,V,V,109,26,26,42,159,109
1,11,13.0,26,159,V,26,V,V,V,V,V,V,V,109,42,19,V,V,V,V,V,142,V,42,V,159,V,V,V,159,109,V,V,V,V,109,26,26,42,159,109
1,12,13.5,26,159,V,26,V,V,V,V,V,V,V,109,42,19,V,V,V,V,V,142,V,42,V,159,V,V,V,159,109,V,V,V,V,109,26,26,42,159,109
1,13,14.0,26,159,V,26,V,V,V,V,V,V,V,109,42,19,V,V,V,V,V,142,V,42,V,159,V,V,V,159,109,V,V,V,V,109,26,26,42,159,109
1,14,14.5,26,159,V,26,V,V,V,269,V,V,V,V,42,19,V,V,269,V,50,142,V,42,V,159,V,V,V,159,50,V,V,V,V,198,26,26,42,159,269
1,15,15.0,134,V,V,V,V,V,V,269,V,V,V,V,V,19,V,V,269,V,50,66,V,V,V,V,V,101,134,260,50,260,V,V,134,198,101,101,134,260,269
1,16,15.5,134,V,V,V,V,V,V,269,V,V,V,V,V,19,V,V,269,V,50,66,V,V,V,V,V,101,134,260,50,260,V,V,134,198,101,101,134,260,269
1,17,16.0,134,V,V,V,V,V,V,269,V,V,V,V,V,V,V,V,269,V,50,66,V,V,V,V,V,101,134,260,50,260,V,V,134,198,101,101,134,260,269
1,18,16.5,134,V,V,V,V,V,V,269,V,V,V,V,V,V,V,V,269,V,50,66,V,V,V,V,V,101,134,260,50,260,V,V,134,198,101,101,134,260,269
1,19,17.0,134,V,V,V,V,V,V,269,V,V,V,V,V,V,V,V,269,V,50,66,V,V,V,V,V,101,134,260,50,260,V,V,134,198,101,101,134,260,269
1,20,17.5,134,V,V,V,V,V,V,269,V,V,V,V,V,V,V,V,269,V,50,66,V,V,V,V,V,101,134,260,50,260,V,V,134,198,101,101,134,260,269
1,21,18.0,134,V,V,V,V,V,V,269,V,V,V,V,V,V,V,V,269,V,50,V,V,V,V,V,V,101,134,260,50,260,V,V,134,198,101,101,134,260,269
1,22,18.5,134,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,101,134,260,V,260,V,V,134,V,101,101,134,260,163
1,23,19.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,163
1,24,19.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,163
1,25,20.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,163
1,26,20.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,163
2,1,8.0,181,V,V,V,V,V,V,V,V,V,V,V,1,V,V,V,V,V,V,0,V,V,V,V,0,V,V,0,181,0,V,V,241,181,181,V,144,144,1
2,2,8.5,181,V,V,V,V,V,V,V,V,V,V,V,1,V,V,V,V,V,V,0,V,V,V,V,0,V,V,0,181,0,V,V,241,181,181,V,144,144,1
2,3,9.0,181,V,V,V,V,V,V,V,V,V,V,V,1,V,V,V,V,V,V,0,V,V,V,V,0,V,V,0,181,0,V,V,241,181,181,V,144,144,1
2,4,9.5,181,V,V,V,V,V,V,V,V,V,V,V,1,V,V,V,V,V,V,0,V,V,V,V,0,V,V,0,181,0,V,V,241,181,181,V,144,144,1
2,5,10.0,181,V,V,V,V,V,V,V,V,V,V,V,1,V,V,V,V,V,V,0,V,V,V,V,0,V,V,0,181,0,V,V,241,181,181,V,144,144,1
2,6,10.5,181,V,V,V,V,V,V,V,V,V,V,V,1,V,V,V,V,V,V,0,V,V,V,V,0,V,V,0,181,0,V,V,241,181,181,V,144,144,1
2,7,11.0,181,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,0,V,V,V,V,0,V,V,0,181,0,V,V,241,181,181,V,144,144,V
2,8,11.5,181,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,262,V,V,94,181,V,V,V,241,181,181,V,V,94,94
2,9,12.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,37,262,V,V,94,V,V,V,V,V,160,37,V,160,94,94
2,10,12.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,37,262,V,V,94,V,V,V,V,V,160,37,V,160,94,94
2,11,13.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,37,262,V,V,94,V,V,V,V,V,160,37,V,160,94,94
2,12,13.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,37,262,V,V,94,V,V,V,V,V,160,37,V,160,94,94
2,13,14.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,37,262,V,V,94,V,V,V,V,V,160,37,V,160,94,94
2,14,14.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,37,262,V,V,94,V,V,V,V,V,160,37,V,160,94,94
2,15,15.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,262,V,V,94,V,V,V,60,60,160,60,V,160,94,94
2,16,15.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,89,15,89,15,60,60,160,60,V,160,89,15
2,17,16.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,89,15,89,15,60,60,V,60,V,182,89,15
2,18,16.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,89,15,89,15,60,60,V,60,V,182,89,15
2,19,17.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,89,15,89,15,60,60,V,60,V,182,89,15
2,20,17.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,89,15,89,15,60,60,V,60,V,182,89,15
2,21,18.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,89,15,89,15,V,V,V,115,V,182,89,15
2,22,18.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,89,15,89,15,V,V,V,115,V,182,89,15
2,23,19.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,89,15,89,15,V,V,V,115,V,182,89,15
2,24,19.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,115,V,182,V,V
2,25,20.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
2,26,20.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
3,1,8.0,79,79,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,79,V,183,127,V,V,V,V,102,183,148,V,79
3,2,8.5,79,79,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,79,V,183,127,V,V,V,V,102,183,148,V,79
3,3,9.0,79,79,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,79,V,183,127,V,V,V,V,102,183,148,V,79
3,4,9.5,79,79,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,79,V,183,V,V,V,V,V,102,183,148,V,79
3,5,10.0,79,79,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,79,V,183,V,V,V,V,V,102,183,148,V,79
3,6,10.5,79,79,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,79,V,183,V,V,V,V,V,102,183,148,V,79
3,7,11.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,264,V,V,V,V,V,V,V,183,V,V,264,264,V,102,183,V,V,264
3,8,11.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,264,V,V,V,V,V,V,V,183,V,V,264,264,V,102,183,V,V,264
3,9,12.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,264,V,V,V,V,V,V,V,236,V,V,264,264,V,V,V,V,V,264
3,10,12.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,264,V,V,V,V,V,V,V,236,V,V,264,264,V,V,V,V,V,264
3,11,13.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,264,V,V,V,V,V,V,V,236,V,V,264,264,V,V,V,V,V,264
3,12,13.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,264,V,V,V,V,V,V,V,236,V,V,264,264,V,V,V,V,V,264
3,13,14.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,264,V,V,V,V,V,V,V,236,V,V,264,264,V,V,V,V,V,264
3,14,14.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,264,V,V,V,V,V,V,V,236,V,V,264,264,V,V,V,V,V,264
3,15,15.0,V,V,V,V,V,V,V,190,V,V,V,V,V,V,V,190,V,V,V,V,V,V,V,V,161,V,V,V,236,V,V,190,161,190,V,V,161,161,75
3,16,15.5,V,V,V,V,V,V,V,190,V,V,V,V,V,V,V,190,V,V,V,V,V,V,V,V,161,V,V,V,236,V,V,190,161,190,V,V,161,161,75
3,17,16.0,V,V,V,V,V,V,V,190,V,V,V,V,V,V,V,190,V,V,V,V,V,V,V,V,161,V,V,V,V,V,V,190,161,190,V,V,161,161,75
3,18,16.5,V,V,V,V,V,V,V,190,V,V,V,V,V,V,V,190,V,V,V,V,V,V,V,V,161,V,V,V,V,V,V,190,161,190,V,V,161,161,75
3,19,17.0,V,V,V,V,V,V,V,190,V,V,V,V,V,V,V,190,V,V,V,V,V,V,V,V,161,V,V,V,V,V,V,190,161,190,V,V,161,161,75
3,20,17.5,V,V,V,V,V,V,V,190,V,V,V,V,V,V,V,190,V,V,V,V,V,V,V,V,161,V,V,V,V,V,V,190,161,190,V,V,161,161,75
