generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.61,9.0714,8.5435,155,200,1010
2,319.00,350.82,9.2600,8.4837,163,200,1894
3,357.00,402.62,9.7114,9.0228,182,200,5691
4,400.00,448.53,9.8257,9.0975,164,200,9555
5,427.00,486.83,10.3800,9.2262,155,200,13324
6,457.00,504.43,9.9114,9.1472,138,200,17121
7,485.00,520.03,10.0629,9.3109,123,200,21215
8,499.00,523.15,10.3714,9.3692,124,200,24937
9,497.00,523.09,10.3000,9.3592,101,200,28636
10,502.00,525.70,10.2857,9.4271,117,200,32346
11,506.00,533.09,10.4571,9.5121,113,200,35994
12,496.00,535.34,10.5229,9.7958,137,200,39631
13,494.00,537.48,10.3743,9.7558,159,200,43245
14,507.00,533.84,10.5514,9.7746,137,200,46824
