generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,303.36,8.9971,8.5102,167,200,847
2,319.00,349.81,9.2657,8.4824,165,200,1547
3,294.00,408.53,10.0371,8.9812,182,200,4910
4,413.00,467.97,9.9029,8.9773,161,200,8227
5,466.00,498.74,9.8657,9.1607,140,200,11561
6,484.00,521.24,10.1429,9.3459,122,200,14901
7,503.00,531.70,10.1486,9.5229,74,200,18219
8,510.00,539.03,10.1314,9.6109,110,200,21492
9,509.00,538.16,10.3514,9.5394,114,200,24801
10,506.00,534.19,10.3886,9.5798,120,200,28099
11,509.00,539.08,10.1971,9.5782,139,200,31450
12,507.00,536.13,10.3629,9.6312,134,200,34663
13,504.00,541.66,10.1886,9.5668,105,200,37957
14,506.00,534.91,10.3029,9.6869,93,200,41258
