generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,300.28,8.9943,8.5333,173,200,1054
2,322.00,347.84,9.2943,8.4144,178,200,2046
3,347.00,404.97,9.9771,8.9684,185,200,6247
4,391.00,458.98,10.0771,9.1571,161,200,10360
5,442.00,484.49,10.2257,9.2430,144,200,14686
6,460.00,498.94,9.9971,9.1886,144,200,18474
7,477.00,514.79,10.1771,9.3355,136,200,22431
8,484.00,516.36,10.5314,9.3198,113,200,26381
9,497.00,527.40,10.4543,9.4744,131,200,30233
10,490.00,528.38,10.3771,9.6026,136,200,33990
11,496.00,533.16,10.5571,9.7334,130,200,37754
12,497.00,528.15,10.3857,9.5878,112,200,41329
13,497.00,531.43,10.5943,9.6891,123,200,44935
14,499.00,534.94,10.2886,9.7411,141,200,48659
