generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.08,9.0686,8.5309,164,200,934
2,317.00,348.84,9.4000,8.4799,166,200,1710
3,349.00,418.13,9.9000,9.0013,186,200,5344
4,395.00,475.79,9.9857,9.1152,155,200,8847
5,455.00,499.30,10.1886,9.2567,144,200,12367
6,472.00,510.40,10.0857,9.3397,134,200,16122
7,486.00,526.16,10.1371,9.4072,110,200,19513
8,498.00,524.53,10.3371,9.4847,95,200,22961
9,498.00,529.60,10.5314,9.5173,98,200,26296
10,501.00,534.18,10.3429,9.6479,116,200,29622
11,501.00,533.92,10.3629,9.6157,107,200,32907
12,502.00,533.88,10.1686,9.6659,111,200,36205
13,508.00,533.75,10.4743,9.6568,142,200,39549
14,506.00,532.29,10.6514,9.6689,129,200,42876
