generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.85,8.9200,8.5099,155,200,817
2,318.00,348.59,9.6143,8.4417,155,200,1499
3,327.00,405.21,10.1229,8.9898,163,200,4873
4,402.00,461.87,9.8429,9.1062,161,200,8277
5,451.00,493.08,9.9400,9.2535,160,200,11709
6,481.00,517.63,10.0200,9.3483,160,200,15054
7,494.00,525.02,10.2229,9.3449,129,200,18389
8,487.00,530.89,10.3600,9.5991,134,200,21722
9,499.00,535.23,10.4429,9.5532,113,200,25073
10,495.00,535.53,10.4886,9.7450,116,200,28400
11,511.00,539.48,10.4229,9.6977,77,200,31699
12,514.00,541.68,10.5343,9.7562,82,200,34939
13,498.00,531.45,10.4543,9.7031,98,200,38171
14,508.00,532.29,10.5000,9.7257,127,200,41420
