generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.43,9.0771,8.5272,167,200,903
2,316.00,350.29,9.0629,8.4215,161,200,1621
3,334.00,405.11,9.5800,8.8951,193,200,5204
4,415.00,457.82,9.9543,9.0810,179,200,8675
5,446.00,482.53,10.2600,9.2738,153,200,12063
6,472.00,508.24,9.9886,9.3438,135,200,15357
7,483.00,517.49,10.3086,9.4098,129,200,18661
8,494.00,523.10,10.1914,9.3262,134,200,21949
9,504.00,531.77,10.0886,9.4583,112,200,25244
10,508.00,541.33,10.3771,9.6382,86,200,28599
11,498.00,537.06,10.0914,9.4669,118,200,31890
12,510.00,534.39,10.3486,9.5916,127,200,35129
13,505.00,534.57,10.2000,9.6717,99,200,38347
14,505.00,535.16,10.6286,9.7399,153,200,41585
