generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.57,9.1086,8.5370,148,200,920
2,319.00,345.55,9.6629,8.4849,142,200,1586
3,336.00,405.78,9.6743,8.9067,169,200,5210
4,413.00,461.80,10.0657,9.0498,137,200,8516
5,446.00,491.34,10.1857,9.1196,157,200,11935
6,472.00,505.97,10.1600,9.1351,118,200,15814
7,495.00,524.86,10.0457,9.3121,104,200,19265
8,502.00,530.92,10.3200,9.4015,107,200,22717
9,500.00,528.84,10.4629,9.4674,128,200,26245
10,503.00,530.80,10.1457,9.5185,127,200,29701
11,492.00,533.44,10.0743,9.6270,94,200,33111
12,510.00,543.43,10.3429,9.7031,99,200,36416
13,508.00,532.64,10.6257,9.8136,102,200,39778
14,500.00,530.50,10.3057,9.6273,76,200,43154
