generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.81,8.8686,8.5230,159,200,898
2,320.00,345.36,9.2086,8.4296,159,200,1744
3,319.00,412.53,9.6000,8.8925,182,200,5430
4,408.00,455.88,9.9600,8.9938,187,200,9369
5,448.00,486.84,10.0057,9.1018,158,200,12881
6,474.00,506.25,10.1429,9.3227,168,200,16426
7,474.00,506.56,10.1886,9.3031,126,200,19897
8,498.00,523.90,10.2771,9.4901,105,200,23350
9,497.00,533.96,10.1629,9.4889,92,200,26627
10,499.00,527.48,10.3286,9.5535,95,200,29966
11,497.00,535.53,10.4314,9.6276,116,200,33219
12,503.00,533.41,10.8000,9.7492,107,200,36568
13,508.00,532.44,10.4886,9.7532,107,200,39896
14,505.00,535.56,10.4200,9.7086,136,200,43070
