generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,300.80,9.0886,8.5200,162,200,956
2,318.00,346.45,9.3143,8.4663,158,200,1671
3,334.00,403.13,9.7286,8.9502,182,200,5018
4,393.00,454.78,9.8800,9.0798,178,200,8488
5,445.00,479.88,9.8914,9.0704,120,200,11886
6,473.00,504.27,10.1143,9.2578,99,200,15242
7,482.00,520.23,9.9857,9.2945,109,200,18570
8,499.00,524.19,10.2571,9.4969,81,200,21897
9,500.00,529.40,10.2743,9.5756,101,200,25249
10,499.00,529.18,10.2857,9.6173,103,200,28576
11,503.00,532.00,10.5000,9.6516,139,200,31854
12,505.00,529.24,10.3714,9.5635,100,200,35117
13,494.00,536.08,10.3829,9.8403,103,200,38396
14,492.00,534.34,10.7457,9.8156,146,200,41734
