materia_id,materia_nombre,inscriptos,duracion_horas,dia,hora_inicio,salones,capacidad_total,estado
26,"CAMINOS Y CALLES 1",11,4.0,1,11.0,"A01;B01;727;309",404,OK
34,"COMPORTAMIENTO MECANICO DE MATERIALES 1",11,3.0,22,15.0,"310",16,OK
85,"FUNDAMENTOS DE BASES DE DATOS",11,3.0,12,11.0,"116;B01",229,OK
124,"INSTRUMENTACION INDUSTRIAL",11,4.0,9,8.0,"310",16,OK
148,"INT. A LAS ECUACIONES DIFERENCIALES",11,3.0,3,8.0,"310",16,OK
143,"INT. A LA MECANICA DE LOS FLUIDOS",10,4.0,4,8.0,"725;B11;310;722",96,OK
146,"INT. A LA OPTICA",10,3.5,13,15.0,"310",16,OK
203,"PROCEDIMIENTOS CONST. OBRAS VIALES Y SUELO",10,1.5,4,19.0,"722",10,OK
219,"REFRIGERACION",10,4.0,4,16.0,"116;B01",229,OK
43,"COSTOS PARA INGENIERIA",9,4.0,17,12.0,"B01",223,OK
98,"GESTION DE CALIDAD",9,4.0,20,8.0,"309",16,OK
110,"HORMIGON ESTRUCTURAL 2",9,2.0,6,12.0,"722;309;310",42,OK
122,"INSTALACIONES ELECTRICAS",9,4.0,20,12.0,"116;B01",229,OK
216,"REDES DE DATOS 1",9,2.0,12,12.0,"C21",25,OK
59,"ELECTRONICA DE POTENCIA",8,4.0,23,8.0,"722",10,OK
96,"GEOMETRIA Y ALGEBRA LINEAL 1 INTERACTIVA",8,3.0,13,8.0,"722",10,OK
131,"INT. A LA ELECTROTECNIA",8,3.0,23,12.0,"722",10,OK
169,"MATEMATICA 1",8,3.0,4,16.0,"722",10,OK
204,"PROCEDIMIENTOS CONST.PARA ESTRUCTURAS",8,2.0,22,18.0,"705;B01;725",263,OK
225,"SEGURIDAD EN LA CONSTRUCCION",8,4.0,25,11.5,"722",10,OK
227,"SEÑALES ALEATORIAS Y MODULACION",8,4.0,25,8.0,"703;502",40,OK
126,"INT. A LA CIENCIA DE LOS MATERIALES",7,1.5,14,12.0,"722",10,OK
170,"MATEMATICA 2",7,3.0,5,11.0,"722",10,OK
213,"PUENTES",7,4.0,6,14.0,"722;309",26,OK
68,"ELEMENTOS DE TOPOGRAFIA",6,4.0,17,12.0,"116;703;310",42,OK
72,"ESTRUCTURAS DE ACERO",6,2.0,15,19.0,"116",6,OK
88,"GENERADORES DE VAPOR",6,4.0,23,16.0,"116",6,OK
111,"HORMIGON ESTRUCTURAL 3",6,5.5,15,8.0,"31",35,OK
113,"INGENIERIA BIOQUIMICA",6,4.0,16,12.0,"116",6,OK
135,"INT. A LA FISICA MODERNA",6,4.0,16,16.0,"116",6,OK
171,"MATEMATICA 3",6,3.0,5,8.0,"722",10,OK
179,"MECANICA DE LOS FLUIDOS",6,4.0,17,16.0,"116;A11;102",56,OK
195,"ORDENAMIENTO TERRITORIAL 1",6,4.0,21,15.0,"116",6,OK
18,"AVALUACIONES 3",5,4.0,25,16.0,"116",6,OK
36,"COMPORTAMIENTO MEC. DE MATERIALES",5,3.5,25,8.0,"B12",141,OK
75,"ESTRUCTURAS DE MADERA",5,4.0,3,15.0,"116",6,OK
87,"FUND. DE LA PROD. DE CELULOSA Y PAPEL",5,3.0,6,18.0,"116",6,OK
91,"GEODESIA 3",5,4.0,14,12.0,"116",6,OK
100,"GESTION DEL MANTENIMIENTO",5,4.0,24,8.0,"116",6,OK
103,"HIDRAULICA FLUVIAL Y MARITIMA",5,4.0,9,8.0,"B21",39,OK
149,"INT. A LA TERMODINAMICA",5,3.0,17,8.0,"C01;B22",226,OK
160,"MAMPOSTERIA ESTRUCTURAL",5,4.0,2,12.0,"725;310",36,OK
164,"MAQUINAS PARA FLUIDOS",5,4.0,6,14.0,"116",6,OK
259,"TRANSFERENCIA DE CALOR",5,4.0,5,11.0,"309;703;311",65,OK
270,"TRANSPORTE URBANO",5,4.0,22,8.0,"B21",39,OK
273,"VIBRACIONES Y ONDAS",5,4.0,15,11.0,"116;305;722",51,OK
13,"ASPECTOS BASICOS DE REDES DE COMPUT",4,3.0,5,8.0,"310;705;C11;311",90,OK
49,"DISEÑO HIDROLOGICO",4,4.0,1,8.0,"705",20,OK
53,"ECONOMÍA (AREA)",4,4.0,24,16.0,"116",6,OK
55,"ELASTICIDAD",4,4.0,24,12.0,"116",6,OK
58,"ELECTRONICA AVANZADA 2",4,3.0,1,8.0,"A12;B11;311;310",214,OK
70,"ENERGIA 2:GEN ENERG PLANTAS VAPOR Y GAS",4,4.0,7,16.0,"116",6,OK
71,"ENSAYOS ELECTRICOS Y EQUIPOS DE MEDIA TENSION",4,4.0,8,8.0,"311",29,OK
101,"GESTION DE LOS RRHH. EN LA PROD. DE BIENES Y SERV.",4,4.0,1,15.0,"309;727;311",65,OK
151,"INT. AL DERECHO",4,2.0,6,12.0,"116;B22",38,OK
163,"MAQUINAS ELECTRICAS",4,2.5,1,18.5,"116",6,OK
185,"METALURGIA FISICA",4,4.0,9,8.0,"116",6,OK
197,"PATOLOGIA DE LAS ESTRUCTURAS",4,2.0,21,19.0,"116",6,OK
199,"POTABILIZACION DE AGUAS",4,4.0,19,12.0,"116",6,OK
269,"TRANSPORTE POR CARRETERA",4,4.0,1,14.5,"116;Piso;A22",200,OK
274,"CALCULO Y AJUSTE DE LAS OBSERVACIONES",4,4.0,12,15.0,"A11",25,OK
275,"GEODESIA GEOMETRICA",4,2.0,4,8.0,"C12;B01;502;102",399,OK
3,"ADMINISTRACION DE OPERACIONES",3,2.5,8,8.0,"A01",145,OK
4,"AGRIMENSURA LEGAL 1",3,4.0,13,15.0,"722;727;116",36,OK
5,"AGRIMENSURA LEGAL 2",3,4.0,9,16.0,"116",6,OK
10,"ANTENAS Y PROPAGACION",3,4.0,12,11.0,"A11;310",41,OK
46,"DISEÑO CATASTRAL",3,4.0,24,8.0,"A12;A22;303;703",339,OK
99,"GESTION DE CALIDAD AMBIENTAL",3,4.0,14,8.0,"727",20,OK
120,"INGLES TECNICO",3,4.0,9,12.0,"116",6,OK
125,"INSTRUMENTACION Y CONTROL",3,3.0,12,8.0,"116",6,OK
134,"INT. A LA EVALUACION Y GESTION AMBIENTAL",3,4.0,1,15.0,"705;B01;102;310",284,OK
147,"INT. A LA PREVENCION DE RIESGOS LABORALES",3,4.0,5,8.0,"305;A22;A12;116",284,OK
153,"INT. A LOS SIST. DE PROT. DE SIST. ELECT. DE POT.",3,4.0,17,8.0,"722",10,OK
156,"LABORATORIO DE TECNOLOGIA DEL HORMIGON",3,4.0,14,16.0,"116",6,OK
166,"MAQUINAS PARA FLUIDOS II",3,4.0,7,12.0,"116;115;309",62,OK
184,"METALURGIA DE TRANSFORMACION",3,4.0,1,8.0,"501",62,OK
186,"MET. COMPUT.APLIC.AL CALCULO ESTRUCTURAL",3,4.0,18,16.0,"116",6,OK
192,"MOTORES DE COMBUSTION INTERNA",3,3.0,13,8.0,"116",6,OK
193,"OBRAS HIDRAULICAS",3,4.0,25,15.5,"722",10,OK
211,"PROYECTO DE INGENIERIA MECANICA",3,4.0,15,11.0,"705;C11",45,OK
218,"REDES ELECTRICAS",3,3.0,22,18.0,"116",6,OK
229,"SISTEMAS DE CONDUCCION EN ING.SANITARIA",3,4.0,12,14.0,"116",6,OK
231,"SISTEMAS DE REFERENCIA EN GEODESIA",3,4.0,19,16.0,"116",6,OK
235,"SUBESTACIONES EN MEDIA TENSION",3,4.0,23,12.0,"116;502;C21",51,OK
267,"TRANSPORTE FLUVIAL Y MARITIMO",3,4.0,10,8.0,"116",6,OK
272,"TRATAMIENTO DE EFLUENTES Y RESIDUOS SOLIDOS",3,4.0,10,12.0,"116",6,OK
6,"AGRIMENSURA LEGAL 3",2,4.0,8,8.0,"116;305;722",51,OK
7,"AGRIMENSURA LEGAL 4",2,4.0,11,16.0,"116",6,OK
11,"APLICACIONES DEL ALGEBRA LINEAL",2,3.0,12,18.0,"116",6,OK
28,"CARTOGRAFIA MATEMATICA",2,4.0,21,8.0,"B01",223,OK
35,"COMPORTAMIENTO MECANICO DE MATERIALES 2",2,3.5,7,8.0,"A01",145,OK
38,"COMUNICACIONES DIGITALES",2,4.0,11,8.0,"116",6,OK
45,"DISEÑO ASISTIDO POR COMPUTADOR",2,4.0,8,12.0,"309;C21;116",47,OK
48,"DISEÑO DE REDES DE COND.EN ING.SANITARIA",2,4.0,18,8.0,"B01",223,OK
65,"ELEMENTOS DE MAQUINAS",2,4.0,21,8.0,"C01",194,OK
83,"FOTOGRAMETRIA",2,4.0,15,15.0,"116;309;311",51,OK
89,"GEODESIA 1",2,4.0,2,15.5,"722;A11;C21",60,OK
117,"INGENIERIA DE SOFTWARE",2,4.0,11,12.0,"116",6,OK
133,"INT. A LA EVAL.DE LA CAL.DE LA INF.GEOGR.(ÁREA)",2,4.0,18,8.0,"C11",25,OK
140,"INT. A LA INGENIERIA NAVAL",2,4.0,11,8.0,"B01",223,OK
141,"INT. A LA INGENIERIA SANITARIA",2,4.0,21,8.0,"307",180,OK
162,"MAQUINARIA NAVAL",2,4.0,22,12.0,"727",20,OK
198,"PLANEAMIENTO ESTRATEGICO Y ESTRATEGIA COMPETITIVA",2,4.0,1,14.5,"725",20,OK
209,"PROGRAMACION AVANZADA",2,4.0,21,8.0,"A01",145,OK
214,"REDES DE ACCESO",2,4.0,24,8.0,"B11",50,OK
217,"REDES DE DATOS 2",2,4.0,18,8.0,"C01",194,OK
224,"RESISTENCIA DE MATERIALES 2",2,3.0,22,12.0,"116;A11",31,OK
232,"SISTEMAS OLEOHIDRAULICOS Y NEUMATICOS",2,4.0,16,8.0,"116;705",26,OK
237,"TALLER DE DATOS ESPAC.Y SIST.DE INF.GEO.",2,4.0,10,16.0,"116",6,OK
238,"TALLER REPR. Y COM. GRAFICA - MODULO_CIVIL",2,4.0,21,8.0,"B12",141,OK
242,"TECNOLOGIA Y SERV. INDUSTRIALES 1",2,4.0,16,8.0,"A01",145,OK
244,"TEC.Y UTILIZACION DE GASES COMBUSTIBLES",2,4.0,11,8.0,"C01",194,OK
246,"TEORIA DE ERRORES 1",2,4.0,18,8.0,"307",180,OK
247,"TEORIA DE ERRORES 2",2,4.0,19,8.0,"116;501",68,OK
254,"TIEMPOS Y METODOS",2,4.0,16,8.0,"B12",141,OK
257,"TOPOGRAFIA 3",2,4.0,20,8.0,"B01",223,OK
264,"TRANSPORTE AEREO",2,4.0,3,11.0,"116;705;703;115",86,OK
271,"TRATAMIENTO DE EFLUENTES",2,4.0,24,8.0,"311",29,OK
276,"QUIMICA DE ALIMENTOS",2,4.0,17,8.0,"116;B01;A11;C21",279,OK
2,"ADMINISTRACION DE INFRAESTRUCTURAS",1,4.0,20,8.0,"307",180,OK
8,"ALISTAMIENTO NAVAL",1,4.0,23,8.0,"307",180,OK
9,"ANALISIS DE ALIMENTOS",1,4.0,14,8.0,"116;705",26,OK
14,"ASTRONOMIA GEODESICA",1,4.0,25,8.0,"116;309",22,OK
15,"AUTOMATAS PROGRAMABLES",1,4.0,2,15.5,"116;C11;502",51,OK
16,"AVALUACIONES 1",1,4.0,11,8.0,"307",180,OK
17,"AVALUACIONES 2",1,4.0,14,8.0,"C01",194,OK
19,"BASES DE DATOS I",1,4.0,1,12.0,"301",76,OK
20,"BASES DE DATOS II",1,4.0,16,8.0,"Actos",128,OK
25,"CALIDAD DE AGUAS",1,4.0,11,8.0,"B12",141,OK
27,"CAPTURA DE DATOS POR PERCEPCION REMOTA",1,4.0,7,8.0,"B01",223,OK
29,"CARTOGRAFÍA TEMÁTICA",1,4.0,13,12.0,"305;309",51,OK
30,"CARTOGRAFÍA TEMÁTICA (ÁREA)",1,4.0,14,8.0,"A01",145,OK
31,"CATASTRO",1,4.0,18,8.0,"B12",141,OK
32,"COMERCIALIZACION",1,4.0,25,8.0,"307",180,OK
33,"COMPL.ARQUITECTURA DE COMPUTADORAS",1,4.0,21,8.0,"A22",124,OK
40,"CONTABILIDAD (ACT.COMPL.4)",1,4.0,11,8.0,"C12",131,OK
44,"DINAMICA DE MAQUINAS Y VIBRACION",1,4.0,8,8.0,"B01",223,OK
47,"DISEÑO DE PROCESOS QUIMICOS",1,4.0,19,8.0,"C01",194,OK
51,"DISEÑO Y MONTAJE DE LAS INDUSTRIAS DE PROCESOS",1,4.0,10,12.0,"C11;310",41,OK
54,"EJERCICIOS DE INGENIERIA SANITARIA",1,4.0,7,8.0,"C01",194,OK
63,"ELEMENTOS DE GESTION LOGISTICA",1,4.0,18,8.0,"C12",131,OK
64,"ELEMENTOS DE INGENIERIA AMBIENTAL",1,4.0,8,12.0,"727;502;722",50,OK
67,"ELEMENTOS DE NAVEGACION",1,4.0,6,8.0,"102;502;B01;309",284,OK
73,"ESTRUCTURAS DE BUQUES",1,4.0,21,8.0,"C22",102,OK
74,"ESTRUCTURAS DE DATOS Y ALGORITMOS",1,4.0,20,8.0,"C01",194,OK
76,"ESTUDIO DEL TRABAJO",1,4.0,8,8.0,"C01",194,OK
86,"FUNDAMENTOS DE ROBOTICA INDUSTRIAL",1,4.0,23,8.0,"C01",194,OK
90,"GEODESIA 2",1,4.0,21,8.0,"Actos",128,OK
92,"GEOESTADISTICA APLICADA",1,4.0,10,16.0,"727;305;311;C21",109,OK
93,"GEOFISICA",1,4.0,10,12.0,"727;705;A01;722",195,OK
104,"HIDRAULICA Y NEUMATICA",1,4.0,20,8.0,"116;B21;310",61,OK
105,"HIDRODINAMICA NAVAL",1,4.0,16,8.0,"C12",131,OK
106,"HIDROLOGIA AVANZADA II",1,4.0,19,11.0,"309;115;312",150,OK
108,"HIGIENE Y SERV. DE PLANTAS PROC. DE ALIMENTOS",1,4.0,6,8.0,"116;705",26,OK
112,"INGENIERIA AMBIENTAL PARA LA INDUSTRIA DE PROCESOS",1,4.0,9,8.0,"C01",194,OK
116,"INGENIERIA DE LOS PROCESOS ELECTROQUIMICOS",1,4.0,11,8.0,"A01",145,OK
119,"INGLES CONVERSACIONAL (ACT.COMPL.2)",1,4.0,17,8.0,"307",180,OK
121,"INGLES TECNICO 1 (ACT.COMPL.1)",1,4.0,9,8.0,"722;A11;725",55,OK
123,"INSTALACIONES GENERALES DE GASES COMBUSTIBLES",1,4.0,21,11.0,"116;C12",137,OK
128,"INT. A LA COMBUSTION",1,4.0,14,8.0,"307",180,OK
130,"INT. A LA CORROSION DEL HORMIGON ARMADO",1,4.0,19,8.0,"307",180,OK
132,"INT. A LA EVAL.DE LA CAL.DE LA INF.GEOGR.",1,4.0,25,8.0,"A01",145,OK
136,"INT. A LA GEODESIA Y SIST. DE POS. GLOBAL",1,4.0,18,8.0,"Actos",128,OK
145,"INT. AL ANALISIS RURAL",1,4.0,24,15.0,"C12;C01;722",335,OK
150,"INT. AL CONTROL INDUSTRIAL",1,4.0,11,8.0,"B22;722;305",77,OK
154,"INT. AL SISTEMA CLIMATICO",1,4.0,1,8.0,"301",76,OK
155,"INT. AL TRANSPORTE",1,4.0,19,8.0,"A01",145,OK
157,"LEGISLACION TERRITORIAL",1,4.0,9,8.0,"B01",223,OK
161,"MANTENIMIENTO DE BUQUES",1,4.0,3,15.0,"310;722;705;B22",78,OK
167,"MAQUINAS Y EQUIPOS PARA TRANSPORTE",1,4.0,23,8.0,"A01",145,OK
168,"MATEMATICA",1,4.0,20,8.0,"A01",145,OK
174,"MATEMATICA DISCRETA Y LOGICA 1",1,4.0,21,8.0,"A12",119,OK
175,"MATEMATICA DISCRETA Y LOGICA 2",1,4.0,7,8.0,"307",180,OK
180,"MECANICA ESTRUCTURAL",1,4.0,8,8.0,"307",180,OK
183,"MEDIDAS ELECTRICAS EN INGENIERIA DE PROCESOS",1,4.0,3,8.0,"C11;309",41,OK
187,"METEOROLOGIA DINAMICA Y SINOPTICA",1,4.0,8,16.0,"116;A11",31,OK
189,"MODULO TALLER EXTENSION ING.AMBIENTAL 1",1,4.0,25,12.0,"116;310",22,OK
190,"MODULO TALLER EXTENSION ING.AMBIENTAL 2",1,4.0,3,15.0,"725;A21;703;A22",236,OK
191,"MOTORES DE COMB. INT. Y TURBINAS DE GAS",1,4.0,16,8.0,"A22",124,OK
194,"OPTICA",1,4.0,4,12.0,"Piso;C22;310;B01",411,OK
196,"ORDENAMIENTO TERRITORIAL 2",1,4.0,13,8.0,"C11;A11",50,OK
200,"PRINCIPIOS DE PROGRAMACION",1,4.0,16,8.0,"A12",119,OK
205,"PRODUCCION CARTOGRAFICA",1,4.0,14,8.0,"B12",141,OK
212,"PROYECTO DE INVERSION",1,4.0,19,8.0,"B12",141,OK
220,"REFRIGERACION INDUSTRIAL",1,4.0,9,8.0,"307",180,OK
221,"RELACIONES PERSONALES Y LABORALES",1,4.0,18,8.0,"A22",124,OK
222,"REPRESENTACION GRAFICA PARA INDUSTRIAS DE PROC.",1,4.0,7,8.0,"B21",39,OK
226,"SEGURIDAD INDUSTRIAL",1,4.0,6,8.0,"A11;725",45,OK
230,"SISTEMAS DE INFORMACION GEOGR. AVANZADO",1,4.0,5,15.0,"116;Piso;A12",195,OK
236,"TALLER DE CARTOGRAFIA",1,4.0,3,12.0,"C11",25,OK
239,"TECNOLOGIA DEL HORMIGON",1,4.0,25,8.0,"C01",194,OK
240,"TECNOLOGIA DE SERVICIOS AUDIOVISUALES",1,4.0,13,11.0,"116;310;502;B01",265,OK
241,"TECNOLOGIAS DE REDES Y SERVICIOS DE TELECOMUNICACIONES",1,4.0,2,8.0,"705",20,OK
243,"TECNOLOGIA Y SERV. INDUSTRIALES 2",1,4.0,20,16.0,"116;703",26,OK
248,"TEORIA DE INSTRUMENTAL",1,4.0,23,8.0,"B12",141,OK
249,"TEORIA DEL BUQUE",1,4.0,6,8.0,"C01",194,OK
251,"TEORIA DE MAQUINAS Y MECANISMOS",1,4.0,20,8.0,"B12",141,OK
252,"TEORIA DE RESTRICCIONES",1,4.0,4,12.0,"B22;B11;722",92,OK
255,"TOPOGRAFIA 1",1,4.0,22,8.0,"727;C21;116",51,OK
256,"TOPOGRAFIA 2",1,4.0,11,8.0,"Actos",128,OK
258,"TOPOMETRIA",1,4.0,18,8.0,"116;A01;725",171,OK
265,"TRANSPORTE DE ENERGIA ELECTRICA",1,4.0,13,8.0,"Hall;703;309",136,OK
266,"TRANSPORTE FERROVIARIO",1,4.0,22,11.0,"722",10,OK
268,"TRANSPORTE INDUSTRIAL",1,4.0,12,8.0,"307",180,OK
277,"TALLER DE CALIDAD DE DATOS GEOGRAFICOS",1,4.0,14,8.0,"310;B01;722",249,OK
280,"GEODESIA ASTRONÓMICA",1,4.0,4,11.0,"116;309;727",42,OK
281,"GEODESIA FÍSICA",1,4.0,17,8.0,"A01",145,OK
282,"HIDROGENO VERDE: PRODUCCIÓN Y USOS",1,4.0,14,8.0,"C12",131,OK
283,"MICROBIOLOGIA GENERAL",1,4.0,18,12.0,"727;A22;116",150,OK
