generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.30,9.0743,8.5081,162,200,864
2,319.00,347.83,9.3514,8.4988,166,200,1656
3,324.00,409.93,9.7571,8.9113,180,200,5104
4,391.00,455.54,10.3257,9.0540,162,200,8578
5,444.00,477.75,10.1829,9.0135,150,200,12023
6,462.00,500.65,10.1857,9.2467,130,200,15563
7,479.00,515.79,10.2057,9.3701,136,200,18903
8,493.00,526.52,10.1457,9.4766,93,200,22234
9,500.00,531.55,10.4171,9.5379,83,200,25683
10,503.00,535.72,10.6571,9.6531,94,200,29154
11,504.00,543.19,10.2771,9.8157,79,200,32511
12,504.00,535.82,10.4943,9.7325,84,200,35939
13,504.00,530.59,10.4829,9.6573,116,200,39247
14,489.00,531.03,10.2971,9.7142,119,200,42538
