generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,300.52,8.7371,8.5171,85,100,252
2,295.00,306.60,9.1943,8.5190,80,100,448
3,294.00,310.89,9.6257,8.9511,92,100,1657
4,304.00,318.83,10.0657,9.2269,100,100,3235
5,310.00,327.74,10.0886,9.5186,100,100,4774
6,313.00,329.44,10.5343,9.5789,100,100,6335
7,320.00,342.61,10.4771,9.7649,99,100,7866
8,323.00,342.83,10.6486,9.8756,90,100,9392
9,331.00,347.43,10.6829,10.1179,79,100,10881
10,332.00,349.61,10.9914,10.0703,100,100,12315
11,334.00,361.97,10.9771,10.2864,100,100,13711
12,340.00,361.04,10.8943,10.1135,100,100,15105
13,344.00,364.61,11.3286,10.2160,100,100,16492
14,349.00,367.51,11.2057,10.3792,100,100,17894
15,356.00,370.84,11.1486,10.4570,100,100,19279
16,356.00,380.45,11.2743,10.7272,100,100,20657
17,352.00,380.64,11.4771,10.7077,100,100,21987
18,354.00,382.69,11.5657,10.8333,100,100,23328
19,357.00,386.28,11.5257,10.8431,100,100,24664
20,363.00,392.12,11.8286,11.0601,100,100,25966
21,366.00,400.67,11.9829,11.2059,100,100,27222
22,368.00,404.26,11.9429,11.1154,100,100,28466
23,367.00,406.09,12.0400,11.2254,99,100,29767
24,366.00,400.28,11.7886,11.1903,100,100,31083
25,368.00,396.03,11.8086,11.0630,100,100,32370
26,370.00,389.31,11.8571,10.9601,100,100,33689
