generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.95,8.9429,8.5248,86,100,244
2,294.00,307.05,9.0600,8.4521,80,100,435
3,296.00,304.98,9.2200,8.8502,100,100,1578
4,300.00,317.51,9.6286,9.0525,100,100,3165
5,305.00,329.38,10.3314,9.4731,100,100,4796
6,308.00,336.74,10.5200,9.6904,93,100,6410
7,318.00,339.80,11.0429,9.9022,100,100,8021
8,328.00,354.12,11.4400,10.3726,100,100,9582
9,334.00,359.39,11.3971,10.4635,100,100,11102
10,341.00,360.81,11.1629,10.5335,100,100,12599
11,346.00,371.23,11.2257,10.6000,100,100,14069
12,349.00,375.54,11.3771,10.7057,100,100,15490
13,353.00,386.50,11.4086,10.8248,100,100,16879
14,360.00,387.17,11.4714,10.8124,99,100,18278
15,362.00,385.43,11.3800,10.8107,96,100,19685
16,364.00,384.68,11.7400,10.7545,97,100,21072
17,366.00,383.10,11.4514,10.8189,100,100,22441
18,371.00,396.29,11.9086,11.2476,100,100,23821
19,371.00,391.52,11.9143,11.0735,100,100,25167
20,374.00,395.28,11.9714,11.2985,100,100,26569
21,374.00,390.58,11.8086,11.2874,100,100,27963
22,372.00,394.26,12.0943,11.4160,100,100,29363
23,376.00,396.89,11.9457,11.3246,98,100,30757
24,375.00,394.70,11.9857,11.2146,98,100,32162
25,377.00,407.15,11.8314,11.2600,71,100,33603
26,376.00,397.72,11.8857,11.2644,60,100,35103
