generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,300.86,9.1257,8.5319,73,100,210
2,294.00,304.95,9.2657,8.3949,73,100,411
3,296.00,317.32,9.7829,9.1829,78,100,1501
4,301.00,311.15,9.8714,9.3647,61,100,2541
5,305.00,318.12,10.1571,9.6344,65,100,3556
6,314.00,323.54,10.6714,9.9221,54,100,4684
7,320.00,326.91,10.5029,9.9860,33,100,5824
8,328.00,340.55,10.8314,10.1646,33,100,6997
9,334.00,345.29,10.7686,10.2900,24,100,8173
10,345.00,355.00,10.7943,10.6156,9,100,9371
11,343.00,345.85,10.1914,9.8868,13,100,10573
12,348.00,353.63,10.6286,10.2477,16,100,11815
13,352.00,355.25,10.5086,9.8883,12,100,13040
14,354.00,358.40,10.4800,9.6754,15,100,14280
15,354.00,360.42,10.4857,9.4388,12,100,15553
16,359.00,393.57,11.5514,11.2163,21,100,16876
17,367.00,385.28,11.6200,11.2234,40,100,18203
18,367.00,380.20,11.6371,11.0829,44,100,19533
19,366.00,385.08,11.9029,11.1550,49,100,20865
20,364.00,386.38,11.8000,11.0765,55,100,22178
21,365.00,388.66,11.7457,11.1251,59,100,23502
22,366.00,389.26,11.6543,11.1703,34,100,24852
23,369.00,384.03,11.6371,11.0302,33,100,26165
24,367.00,389.52,11.7114,11.1780,77,100,27487
25,371.00,396.02,11.7286,11.1884,92,100,28805
26,371.00,402.77,11.9714,11.3006,96,100,30130
