INSTANCIA,TAM,POB,CRU,MUT,HV,PARETO_FILE
promedio_2024,286,100,0.70,0.010,0.311428,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.70,0.010,0.304044,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.70,0.010,0.329863,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.70,0.010,0.296571,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.70,0.010,0.310490,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.70,0.010,0.321674,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.70,0.010,0.306023,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.70,0.010,0.313749,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.70,0.010,0.299600,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.70,0.010,0.312152,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.70,0.010,0.313869,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.70,0.010,0.307639,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.70,0.010,0.306916,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.70,0.010,0.315260,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.70,0.010,0.303482,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.70,0.010,0.310223,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.70,0.010,0.317453,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.70,0.010,0.313714,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.70,0.010,0.321697,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.70,0.010,0.292049,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.70,0.010,0.309196,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.70,0.010,0.308755,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.70,0.010,0.306550,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.70,0.010,0.304956,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.70,0.010,0.314207,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.70,0.010,0.310160,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.70,0.010,0.312913,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.70,0.010,0.316599,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.70,0.010,0.311673,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.70,0.010,0.317458,output/promedio_2024_pareto_front.csv
