generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,299.77,8.9943,8.5410,87,100,242
2,294.00,305.30,9.0400,8.4664,88,100,447
3,297.00,311.58,9.6771,9.1368,100,100,1732
4,301.00,323.85,10.0057,9.4350,100,100,3103
5,310.00,328.47,10.4457,9.6792,100,100,4420
6,312.00,337.40,10.7714,9.9808,100,100,5758
7,318.00,342.33,10.7600,10.0784,100,100,7163
8,326.00,342.69,11.0943,10.1519,100,100,8616
9,332.00,354.95,11.2543,10.4492,100,100,10031
10,343.00,361.97,11.0314,10.5235,99,100,11399
11,348.00,365.39,11.1629,10.5320,100,100,12790
12,351.00,369.96,11.2314,10.5515,100,100,14191
13,353.00,369.40,11.2771,10.6174,99,100,15607
14,357.00,377.35,11.2200,10.7479,100,100,17071
15,358.00,376.29,11.2971,10.6451,94,100,18556
16,361.00,378.52,11.5000,10.7548,100,100,20033
17,366.00,388.92,11.4371,10.9621,100,100,21473
18,362.00,386.40,11.4886,10.9502,100,100,22900
19,364.00,389.16,11.8029,11.0406,100,100,24299
20,368.00,396.41,11.7257,11.0458,100,100,25666
21,370.00,395.82,11.7943,11.1087,100,100,27051
22,372.00,393.55,11.9886,11.1401,100,100,28452
23,375.00,395.38,12.0914,11.2021,100,100,29875
24,373.00,405.46,12.4114,11.3859,100,100,31249
25,373.00,404.81,11.9429,11.3839,100,100,32591
26,374.00,407.40,12.1771,11.4311,99,100,33923
