generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.57,8.9286,8.5267,77,100,224
2,295.00,306.96,9.0486,8.4698,78,100,418
3,297.00,313.06,9.6314,9.1030,100,100,1292
4,299.00,319.77,10.5429,9.6766,100,100,2162
5,306.00,334.17,10.5600,9.9052,100,100,3059
6,311.00,345.02,10.8200,10.0353,100,100,4043
7,318.00,349.07,10.7886,10.0625,100,100,5026
8,322.00,351.51,11.1457,10.2893,100,100,6175
9,327.00,368.01,11.4600,10.5371,100,100,7378
10,336.00,373.27,11.4171,10.7086,100,100,8602
11,340.00,372.69,11.5286,10.7399,100,100,9862
12,346.00,374.37,11.6286,10.7516,100,100,11177
13,355.00,387.01,11.6943,10.8337,99,100,12465
14,358.00,395.30,11.6457,10.9660,97,100,13758
15,363.00,388.23,11.5086,10.6143,87,100,15050
16,365.00,393.89,11.8457,10.7321,70,100,16390
17,372.00,409.98,11.8486,10.8670,92,100,17733
18,371.00,413.67,11.8057,11.0507,100,100,19028
19,372.00,407.57,11.9657,10.9132,100,100,20408
20,372.00,406.31,12.0371,11.0199,100,100,21795
21,371.00,411.49,12.0743,11.0841,100,100,23190
22,374.00,416.81,12.0171,11.2251,96,100,24578
23,377.00,410.71,12.0657,11.1585,94,100,25936
24,378.00,407.63,11.9486,11.1124,99,100,27328
25,377.00,407.74,11.8800,11.0494,96,100,28714
26,376.00,407.24,11.9971,11.2465,71,100,30159
