generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,305.03,8.9600,8.5069,79,100,225
2,295.00,310.90,9.0571,8.4547,83,100,417
3,295.00,311.12,9.8086,9.2821,82,100,1268
4,302.00,318.99,10.2029,9.6870,97,100,2032
5,308.00,335.34,10.6029,10.0741,100,100,2854
6,315.00,346.16,10.9686,10.2307,100,100,3822
7,317.00,349.76,11.1600,10.2995,100,100,4830
8,327.00,351.55,11.2714,10.4189,100,100,5901
9,331.00,353.80,11.0771,10.4893,100,100,6994
10,335.00,355.53,11.1971,10.5410,99,100,8108
11,339.00,360.21,11.3229,10.6997,100,100,9216
12,346.00,367.16,11.3371,10.6987,95,100,10345
13,345.00,374.45,11.4486,10.7120,87,100,11509
14,354.00,375.97,11.4457,10.6695,59,100,12739
15,358.00,382.41,11.4457,10.8040,71,100,13986
16,361.00,380.20,11.4686,10.8372,46,100,15288
17,369.00,377.00,11.4286,11.0979,4,100,16624
18,398.00,398.00,11.5629,11.5629,3,100,17958
19,385.00,400.75,11.5714,11.5143,4,100,19288
20,361.00,361.00,10.7229,10.7229,4,100,20632
21,381.00,385.00,11.5514,11.4905,3,100,21938
22,366.00,390.17,11.8457,11.5000,6,100,23236
23,368.00,382.63,11.8000,11.2029,16,100,24526
24,368.00,382.67,11.4943,11.2152,6,100,25844
25,367.00,389.59,11.9029,11.4960,0,100,27098
26,378.00,388.33,11.6943,11.5606,9,100,28385
