generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.06,8.8257,8.5261,82,100,235
2,295.00,308.72,9.2086,8.4493,83,100,470
3,297.00,324.35,10.1543,9.4252,96,100,1416
4,308.00,331.67,10.4629,9.7772,100,100,2081
5,312.00,343.22,11.0400,10.0798,100,100,2856
6,322.00,365.04,11.1400,10.5427,100,100,3818
7,329.00,368.36,11.3829,10.6431,100,100,4829
8,335.00,363.95,11.4200,10.5773,100,100,5944
9,340.00,367.58,11.4800,10.7391,100,100,7111
10,345.00,366.75,11.4543,10.7855,100,100,8304
11,350.00,369.98,11.7571,10.8660,100,100,9555
12,355.00,379.34,11.6400,10.9942,100,100,10838
13,359.00,385.47,11.9486,11.0815,100,100,12156
14,357.00,383.85,12.0200,11.0572,100,100,13501
15,365.00,387.05,11.7343,11.1265,100,100,14828
16,369.00,389.27,11.8343,11.1284,100,100,16170
17,370.00,397.83,11.8629,11.1645,100,100,17510
18,372.00,403.81,11.7629,11.2472,95,100,18839
19,373.00,392.02,11.6686,11.0047,85,100,20174
20,376.00,396.32,11.9257,11.2416,91,100,21500
21,374.00,393.10,11.9514,11.0417,80,100,22853
22,376.00,400.20,11.8543,11.3874,95,100,24202
23,373.00,394.92,12.0629,11.2925,96,100,25546
24,375.00,395.69,12.1086,11.4473,99,100,26930
25,379.00,402.55,12.2171,11.7238,100,100,28293
26,374.00,401.04,12.4457,11.7083,100,100,29634
