generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.61,8.8400,8.5103,77,100,267
2,295.00,308.01,8.9457,8.4510,81,100,504
3,296.00,310.77,9.9200,9.3430,74,100,1475
4,301.00,317.83,10.4200,9.5570,82,100,2461
5,310.00,325.04,10.6914,9.9903,95,100,3560
6,316.00,335.75,10.9143,10.2868,100,100,4766
7,320.00,338.91,11.0029,10.3436,100,100,6055
8,326.00,340.64,10.9514,10.3224,100,100,7380
9,331.00,346.70,11.3057,10.4843,100,100,8709
10,338.00,352.18,11.2257,10.7273,100,100,10071
11,342.00,364.77,11.3971,10.8366,100,100,11427
12,345.00,374.16,11.4800,10.6168,100,100,12787
13,352.00,370.56,11.5257,10.8875,100,100,14124
14,354.00,368.18,11.5200,10.9338,100,100,15439
15,361.00,374.44,11.7229,11.2014,100,100,16712
16,357.00,375.92,11.8343,11.2685,100,100,18017
17,361.00,378.93,11.8886,11.3468,100,100,19381
18,360.00,379.77,11.9800,11.3395,100,100,20751
19,364.00,377.53,11.8143,11.1118,100,100,22137
20,363.00,383.47,11.9857,11.4933,100,100,23448
21,364.00,391.24,12.1000,11.4578,100,100,24697
22,366.00,387.51,12.1914,11.4901,100,100,25972
23,367.00,383.17,12.2257,11.4935,100,100,27242
24,370.00,390.80,12.1714,11.5068,100,100,28504
25,369.00,393.74,12.0114,11.4946,100,100,29784
26,370.00,385.30,12.0714,11.2949,100,100,31124
