dia,bloque,hora,B01,C01,307,A01,B12,C12,Actos,A22,A12,C22,B23,Hall,312,301,303,A21,Piso,501,601,B11,115,B21,31,305,B22,311,102,A11,C11,C21,502,703,705,725,727,309,310,722,116
1,1,8.0,22,22,188,V,V,V,V,137,22,V,138,V,24,V,V,V,V,V,V,V,86,82,V,69,261,V,V,V,V,228,V,V,V,42,114,V,56,267,75
1,2,8.5,22,22,188,V,V,V,V,137,22,V,138,V,24,V,V,V,V,V,V,V,86,82,V,69,261,V,V,V,V,228,V,V,V,42,114,V,56,267,75
1,3,9.0,22,22,188,V,V,V,V,137,22,V,138,V,24,V,V,V,V,V,V,V,86,82,V,69,261,V,V,V,V,228,V,V,V,42,114,V,56,267,75
1,4,9.5,22,22,188,V,V,V,V,137,22,V,138,V,24,V,V,V,V,V,V,V,86,82,V,69,261,V,V,V,V,228,V,V,V,42,114,V,56,267,75
1,5,10.0,22,22,188,V,V,V,V,137,22,V,138,V,24,V,V,V,V,V,V,V,86,82,V,69,261,V,V,V,V,228,V,V,V,42,114,V,56,267,75
1,6,10.5,22,22,188,V,V,V,V,137,22,V,138,V,24,V,V,V,V,V,V,V,86,82,V,69,261,V,V,V,V,228,V,V,V,42,114,V,56,267,75
1,7,11.0,95,95,V,V,V,V,V,137,V,V,138,V,V,V,V,V,V,V,V,V,86,82,V,V,261,V,V,V,V,228,V,V,V,42,114,V,56,267,75
1,8,11.5,95,95,V,V,V,V,V,137,V,V,138,V,V,V,V,V,V,V,V,V,86,82,V,V,261,V,V,V,V,127,V,V,V,42,114,V,56,267,75
1,9,12.0,95,95,V,V,V,V,V,V,V,V,105,V,V,V,V,V,V,V,V,V,V,109,V,V,V,V,V,V,V,127,V,V,V,196,260,V,94,110,101
1,10,12.5,95,95,V,V,V,V,V,V,V,V,105,V,V,V,V,V,V,V,V,V,V,109,V,V,V,V,V,V,V,127,V,V,V,196,260,V,94,110,101
1,11,13.0,95,95,V,V,V,V,V,V,V,V,105,V,V,V,V,V,V,V,V,V,V,109,V,V,V,V,V,V,V,V,V,V,V,196,260,V,94,110,101
1,12,13.5,95,95,V,V,V,V,V,V,V,V,105,V,V,V,V,V,V,V,V,V,V,109,V,V,V,V,V,V,V,V,V,V,V,196,260,V,94,110,101
1,13,14.0,52,52,V,V,V,V,V,V,V,V,105,V,V,V,V,V,V,V,V,V,V,109,V,V,V,V,V,V,V,V,V,V,V,196,260,V,94,V,101
1,14,14.5,52,52,V,V,V,V,V,V,V,V,105,V,V,V,V,V,V,V,V,V,V,109,V,V,V,V,V,V,V,V,V,V,V,196,260,V,94,V,101
1,15,15.0,52,52,V,V,V,V,V,V,V,V,105,V,V,V,V,V,V,V,V,V,V,109,V,V,V,V,V,V,V,V,V,V,V,196,260,V,94,V,101
1,16,15.5,52,52,V,V,V,V,V,V,V,V,105,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,196,260,V,94,V,101
1,17,16.0,52,52,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,152,V,269
1,18,16.5,52,52,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,152,V,269
